"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"2064","晉椿",48.15,221.98,176.08,129.97,13.15,4.54,80.39,6.03,60.53,3.55,1.04,7.00,12.86,29.82,6.23,2.82,22.65,"NA",5.52
"2066","世德",20.75,634.80,402.54,307.74,280027.00,6.45,56.58,3.48,104.88,8.59,1.06,19.43,24.51,77.70,18.39,6.56,126.62,157.07,15.16
"2067","嘉鋼",57.12,136.38,135.91,80.16,5.14,4.68,77.99,5.52,66.12,2.26,0.95,3.64,7.03,19.14,14.96,1.11,13.60,58.70,3.06
"2221","大甲",48.57,195.18,294.22,99.29,5.73,7.13,51.19,1.23,296.74,1.70,0.65,3.18,5.26,7.40,4.12,0.70,38.45,100.89,6.92
"2230","泰茂",28.71,234.06,326.00,210.42,21.91,3.70,98.64,1.80,202.77,1.31,0.46,3.90,5.33,7.96,7.49,0.70,27.21,121.81,1.45
"2235","謚源",38.20,160.32,108.58,75.37,20.42,3.31,110.27,4.88,74.79,1.34,0.59,11.28,20.24,59.05,18.07,5.44,41.32,55.95,9.32
"2596","綠意",29.67,3809.70,535.97,141.59,28.61,7.86,46.43,0.26,1403.84,13.89,0.32,9.35,13.48,25.20,28.11,2.43,110.65,-18.75,17.39
"2640","大車隊",54.29,278.04,300.57,288.41,25.20,5.41,67.46,9.75,37.43,2.87,0.73,13.20,22.06,74.84,17.36,6.09,33.53,71.87,0.00
"2641","正德",59.42,83.62,23.97,18.05,3.15,450.55,0.81,43.25,8.43,0.23,0.22,2.69,4.45,6.49,7.51,0.54,31.93,28.41,5.45
"2643","捷迅",55.85,362.72,174.90,155.09,1194.95,5.51,66.24,"*****","*****",18.74,2.83,5.66,11.83,31.70,1.79,2.00,22.46,5.01,16.51
"2718","全心投控",34.05,141.98,321.64,318.82,34.44,24.87,14.67,210.41,1.73,0.51,0.33,3.20,4.50,13.43,9.34,1.12,52.70,111.34,4.72
"2719","燦星旅",49.59,1872.83,183.05,159.16,0.00,83.40,4.37,558.58,0.65,113.00,3.04,2.85,5.49,8.01,0.93,0.80,8.20,103.33,-2.87
"2724","藝舍-KY",66.82,82.27,42.78,24.71,2.53,8.44,43.24,1792.02,0.20,0.71,0.46,4.59,8.42,20.98,5.68,1.55,12.54,25.76,7.43
"2726","雅茗-KY",60.24,344.88,207.27,192.06,19.69,58.23,6.26,9.76,37.39,8.63,1.30,5.45,14.30,33.22,3.94,2.52,11.81,127.28,2.45
"2729","瓦城",18.22,245.32,345.66,320.56,339.93,19.20,19.01,18.67,19.55,3.91,1.32,11.95,14.36,131.10,8.72,10.89,117.20,76.25,10.48
"2732","六角",39.32,277.18,239.76,210.00,77.75,7.46,48.92,9.93,36.75,6.32,1.64,3.93,25.24,0.71,9.45,5.71,74.73,116.89,19.11
"2734","易飛網",30.73,304.44,223.76,195.24,33.71,24.43,14.94,245.37,1.48,8.50,2.08,6.26,9.56,20.83,2.92,2.05,29.45,110.66,8.93
"2736","富野",43.58,118.20,126.34,119.95,3005.34,88.09,4.14,92.70,3.93,0.77,0.55,10.21,16.80,42.88,17.86,3.54,68.69,62.73,17.21
"2740","天蔥",34.10,120.98,112.45,100.57,"*****",17.08,21.37,72.45,5.03,6.12,2.87,23.16,37.81,62.77,8.07,5.85,102.77,94.67,30.58
"2916","滿心",29.81,427.42,348.28,146.70,48.45,5.17,70.59,1.13,323.00,5.97,1.08,5.52,7.49,15.01,5.02,1.24,33.75,109.47,3.98
"2924","宏太-KY",26.26,487.14,333.50,194.11,6345.03,7.93,46.02,1.37,266.42,7.71,1.21,6.95,9.79,41.15,5.58,2.49,22.52,43.64,-3.89
"2926","誠品生活",66.64,195.80,117.46,102.52,6368.35,7.00,52.14,6.33,57.66,2.72,0.82,8.86,25.31,100.72,10.51,8.17,25.74,"NA",10.92
"3064","泰偉",28.31,189.53,150.98,116.91,-21.93,8.48,43.04,0.41,890.24,0.35,0.12,-13.96,-19.83,-25.45,-114.05,-2.65,-29.52,-86.42,-14.18
"3066","李洲",31.69,82.34,123.98,60.72,-6.31,2.46,148.37,1.54,237.01,0.72,0.37,-4.85,-13.40,-10.61,-14.88,-1.07,-0.43,7.03,-0.06
"3067","全域",25.35,315.39,330.11,262.31,0.00,6.70,54.47,3.98,91.70,3.41,0.85,1.26,1.70,1.99,1.48,0.17,2.24,86.25,0.58
"3071","協禧",41.59,281.11,182.50,144.72,6.65,2.78,131.29,5.99,60.93,4.87,1.03,0.17,0.07,1.57,0.04,0.00,6.68,185.68,3.32
"3073","天方能源",42.13,226.73,387.32,222.89,-40.53,2.36,154.66,1.41,258.86,0.33,0.13,-14.67,-23.42,-13.78,-83.23,-1.59,-199.82,-120.15,-31.43
"3078","僑威",34.15,267.84,219.45,188.55,83.78,3.27,111.62,6.04,60.43,3.79,1.00,8.81,13.43,28.36,8.69,2.14,14.28,77.43,2.05
"3081","聯亞",16.69,225.86,379.17,338.76,"NA",5.30,68.86,4.74,77.00,2.30,0.89,41.94,49.64,133.95,46.96,11.19,219.34,"NA",27.25
"3083","網龍",8.98,12003.44,976.50,907.83,0.00,"NA","NA","NA","NA",20.43,0.23,-11.46,-12.60,-23.24,-50.71,-2.35,-106.86,58.34,-9.90
"3085","新零售",24.54,6601.48,379.49,377.33,-75856.67,5.04,72.42,0.00,"*****",75.58,0.86,-42.01,-53.13,-322.88,-35.56,-3.23,-14.22,-574.76,-45.04
"3086","華義",48.21,463.85,253.69,235.83,-252.31,8.29,44.02,37.33,9.77,2.81,0.55,-21.50,-33.44,-30.70,-39.33,-3.09,-53.41,115.56,-10.08
"3088","艾訊",38.35,526.72,251.42,147.56,229.94,8.47,43.09,3.97,91.93,12.66,1.83,16.21,25.71,65.43,8.83,4.75,36.52,75.15,3.36
"3093","港建*",22.06,341.94,376.72,344.10,0.00,4.51,80.93,7.50,48.66,3.40,0.78,6.08,7.93,25.08,7.99,1.91,18.59,51.38,-6.99
"3095","及成",84.84,48.40,60.27,50.28,-174.00,3.05,119.67,7.01,52.06,1.51,0.76,-4.45,-36.99,-39.85,-8.74,-4.25,7.39,85.10,8.25
"3105","穩懋",26.94,163.63,259.21,202.49,34.34,14.79,24.67,4.87,74.94,0.82,0.46,9.33,12.74,32.72,19.81,2.65,139.34,102.97,10.07
"3114","好德",42.85,669.17,185.87,151.56,2729.93,3.29,110.94,21.13,17.27,13.73,1.25,4.27,7.12,13.42,3.30,1.16,-23.90,-128.06,-21.07
"3115","富榮綱",43.63,261.24,173.18,148.69,13.39,1.99,183.41,18.07,20.19,4.73,1.07,2.74,5.13,5.71,2.79,0.48,-6.97,170.15,-2.32
"3118","進階",25.18,313.80,297.11,254.98,0.00,5.14,71.01,4.41,82.76,3.28,0.78,11.47,15.39,28.23,14.41,2.37,61.04,131.16,7.09
"3122","笙泉",27.91,277.76,383.26,321.67,48.19,7.73,47.21,5.57,65.52,4.57,0.93,9.95,13.14,18.13,10.47,1.71,54.29,59.47,6.76
"3128","昇銳",35.46,191.42,252.21,107.48,-446.00,5.65,64.60,1.99,183.41,2.69,0.89,-1.73,-3.05,-3.59,-2.38,-0.43,20.51,10.79,4.88
"3131","弘塑",45.02,318.86,154.07,114.52,214.00,6.77,53.91,2.04,178.92,3.51,0.61,11.40,20.21,150.37,18.24,11.90,45.37,111.72,14.78
"3141","晶宏",14.38,1304.27,577.23,460.57,"NA",9.71,37.59,2.85,128.07,12.55,0.81,8.50,9.98,11.15,10.52,1.08,0.00,63.58,0.00
"3147","大綜",54.10,681.27,160.66,108.28,43.62,4.52,80.75,8.60,42.44,36.24,2.53,5.91,13.47,18.95,2.19,1.56,-1.54,35.09,-5.38
"3152","璟德",9.66,328.60,751.16,719.95,"NA",4.87,74.94,7.53,48.47,1.48,0.43,15.64,17.07,81.10,36.71,6.85,237.58,120.97,6.45
"3162","精確",51.39,120.32,104.91,52.56,-0.88,3.64,100.27,2.86,127.62,1.58,0.71,-1.02,-3.70,-3.64,-2.57,-0.37,0.22,17.94,0.14
"3163","波若威",30.96,281.04,275.70,148.11,58.12,4.81,75.88,5.18,70.46,3.26,0.83,6.82,9.80,23.15,7.97,2.08,0.00,47.49,-7.19
"3169","亞信",10.04,1252.92,798.89,708.53,75312.00,8.25,44.24,3.78,96.56,7.63,0.55,7.58,8.43,14.30,14.02,1.28,113.00,82.10,-1.31
"3171","炎洲流通",59.51,5423.11,218.27,204.41,61.56,3.24,112.65,12.82,28.47,131.61,1.35,4.85,9.75,12.74,3.26,1.15,35.14,-606.81,27.09
"3176","基亞",18.02,262.56,350.28,322.59,-139.08,8.77,41.61,4.46,81.83,0.36,0.10,-19.65,-22.83,67.61,-206.46,-5.06,-77.65,-147.51,-13.14
"3178","公準",71.08,70.49,78.85,55.55,6.45,3.91,93.35,5.09,71.70,1.47,0.73,9.02,30.06,31.95,10.05,2.83,0.23,1.51,0.12
"3188","鑫龍騰",14.07,1253.70,608.86,499.34,0.00,4.40,82.95,4.05,90.12,11.77,0.81,-8.58,-10.02,-5.24,-11.14,-0.62,-26.47,-65.14,-3.88
"3191","雲嘉南",20.00,321.00,338.00,255.00,-71.00,3.09,118.12,5.39,67.71,3.22,0.80,-8.56,-10.87,-13.24,-11.36,-1.40,-59.28,-1.30,-9.54
"3202","樺晟",54.57,247.65,153.19,102.11,3.06,2.53,144.26,4.16,87.74,404.62,89.51,2.20,3.59,4.89,1.62,0.36,-16.48,-120.33,-10.98
"3205","佰研",47.00,321.50,234.23,184.06,5.52,5.25,69.52,6.16,59.25,3.77,0.94,2.63,3.91,4.84,2.30,0.41,42.46,42.39,24.11
"3206","志豐",36.08,592.70,255.52,227.00,546.54,4.49,81.29,11.39,32.04,11.74,1.27,6.40,9.78,21.67,4.72,1.56,40.15,122.41,15.18
"3207","耀勝",46.40,227.16,183.20,140.13,-25.60,3.78,96.56,6.80,53.67,5.31,1.43,-5.18,-10.00,-10.83,-3.74,-1.10,-8.54,62.05,-3.17
"3211","順達",56.34,505.46,173.14,147.39,2856.91,4.58,79.69,11.08,32.94,14.17,1.43,5.37,12.28,83.08,3.59,6.09,29.95,98.41,15.74
"3213","茂訊",22.85,737.55,467.76,252.90,0.00,47.74,7.64,2.80,130.35,12.49,1.31,14.20,18.82,48.42,10.80,3.88,65.34,90.23,1.88
"3217","優群",24.36,242.64,203.54,160.11,31.13,2.88,126.73,3.87,94.31,2.16,0.64,6.62,9.13,17.95,9.98,1.53,69.71,87.41,11.45
"3218","大學光",36.72,192.87,200.36,179.87,34.51,3.54,103.10,4.26,85.68,1.68,0.62,6.60,9.07,18.45,10.27,1.54,39.75,61.97,6.36
"3219","倚強科",29.31,8799.23,356.17,294.10,8.94,21.94,16.63,3.82,95.54,140.44,1.16,1.65,2.07,1.42,1.23,0.14,25.96,-373.93,9.56
"3221","台嘉碩",29.56,246.10,248.04,180.92,66.94,4.61,79.17,3.00,121.66,2.57,0.80,6.18,8.57,16.90,7.64,1.58,39.12,145.06,6.27
"3224","三顧",64.85,908.10,196.49,147.03,397.25,5.03,72.56,10.74,33.98,38.16,2.28,2.79,6.05,5.70,0.88,0.60,-9.46,106.63,-7.84
"3226","龍鋒",20.40,570.49,398.87,356.09,0.00,4.38,83.33,8.58,42.54,7.24,1.01,17.24,21.14,20.30,15.03,2.03,97.95,130.06,24.21
"3227","原相",14.25,2341.00,591.29,541.05,258.11,6.12,59.64,5.22,69.92,18.60,0.71,5.21,6.10,28.94,7.32,2.95,81.89,66.04,8.09
"3228","金麗科",20.75,330.10,345.15,183.60,-120.96,1.74,209.77,0.73,500.00,2.32,0.50,-15.71,-19.05,-13.78,-30.95,-1.39,6.40,23.82,1.32
"3230","錦明",50.58,164.48,118.24,98.92,-2.59,2.14,170.56,10.07,36.24,2.07,0.71,-3.73,-8.99,-9.63,-6.36,-1.31,13.19,96.17,5.89
"3232","昱捷",28.61,5167.65,352.91,292.88,59.56,5.37,67.97,5.32,68.60,105.40,1.46,15.18,22.64,29.81,10.09,2.74,71.01,265.49,22.26
"3234","光環",35.37,223.14,202.81,133.15,4040.76,4.37,83.52,3.62,100.82,3.12,1.05,12.92,18.84,34.52,12.05,2.93,33.71,80.77,6.54
"3236","千如",44.78,266.38,194.90,124.82,23.46,6.03,60.53,4.46,81.83,4.79,1.16,4.73,7.95,18.02,3.73,1.15,27.12,102.99,8.88
"3252","海灣",69.04,3187.98,47.26,4.71,140.73,17.53,20.82,0.09,4055.55,6.19,0.06,1.78,6.66,10.09,6.66,0.17,0.00,0.00,0.00
"3259","鑫創",10.85,488.64,654.02,509.80,-574.80,7.28,50.13,4.74,77.00,4.63,0.77,-13.05,-14.79,-13.18,-16.88,-1.38,-162.97,-101.16,-19.12
"3260","威剛",59.81,275.72,145.90,91.91,9.92,12.47,29.27,6.27,58.21,6.31,1.44,4.46,9.03,42.06,2.78,3.52,0.00,65.25,-11.69
"3264","欣銓",33.03,129.05,241.27,232.78,25.95,5.34,68.35,"NA","NA",0.66,0.44,9.40,13.59,30.18,20.68,2.65,182.55,90.14,9.91
"3265","台星科",5.04,284.67,1321.87,1303.26,"NA",5.41,67.46,"NA","NA",1.31,0.44,13.75,14.55,46.08,30.97,3.71,404.74,124.54,5.40
"3268","海德威",30.10,655.37,286.50,266.63,54.85,2.64,138.25,30.50,11.96,18.56,1.02,36.86,80.47,102.70,35.64,10.23,"NA","NA","NA"
"3272","東碩",46.15,595.19,206.78,164.85,250.50,4.16,87.74,5.84,62.50,14.50,1.38,17.88,34.11,133.74,12.87,11.96,45.20,158.95,27.48
"3276","宇環",44.52,301.11,146.83,138.78,17.91,2.37,154.00,21.84,16.71,3.18,0.67,7.30,13.40,14.15,10.38,1.41,39.63,93.42,10.62
"3284","太普高",39.99,193.20,158.14,122.02,1.70,3.07,118.89,5.84,62.50,2.27,0.78,0.47,0.14,0.72,0.10,0.04,10.25,56.28,1.04
"3285","微端",28.16,515.85,325.40,244.15,295015.00,5.07,71.99,4.98,73.29,10.10,1.38,4.92,6.79,13.37,3.40,0.85,0.00,56.93,-4.59
"3287","廣寰科",18.38,472.64,455.74,358.92,0.00,5.39,67.71,3.22,113.35,4.73,0.83,-0.18,-0.22,1.36,-0.22,-0.29,52.62,57.10,10.75
"3288","點晶",57.48,1614.64,209.45,70.49,-3.42,4.42,82.57,0.76,480.26,10.66,0.53,-2.61,-6.85,-4.14,-5.21,-0.42,-6.55,-55.01,-2.65
"3289","宜特",47.16,159.77,156.32,144.21,18.57,3.86,94.55,3.73,97.85,1.34,0.65,8.87,15.49,57.04,13.08,4.78,62.28,117.85,12.08
"3290","東浦",37.96,3684.26,77.71,77.32,8.30,2.39,152.71,0.00,"*****",16.84,0.33,2.64,3.57,6.79,6.76,0.58,-14.14,-52.06,-13.14
"3293","鈊象",15.17,200.98,383.32,330.27,4002.10,6.60,55.30,1.53,238.56,1.20,0.51,7.31,8.55,36.75,13.71,3.28,70.31,68.12,5.23
"3294","英濟",49.92,209.72,147.88,119.23,"NA",2.78,131.29,7.30,50.00,3.52,0.96,-3.87,-8.19,-12.81,-4.38,-1.49,5.56,105.32,2.65
"3297","杭特",16.67,197.92,349.03,287.05,1223.76,6.96,52.44,2.53,144.26,1.58,0.68,7.66,9.38,26.57,11.78,2.41,74.88,"NA",-0.82
"3303","岱稜",45.62,179.68,172.88,137.41,1.73,3.30,110.60,5.95,61.34,1.94,0.77,2.20,3.39,1.42,0.32,0.60,19.20,84.81,1.83
"3306","鼎天",14.60,19763.14,421.95,391.99,10394.75,10.56,34.56,13.55,26.93,169.72,0.73,4.55,5.37,16.43,6.01,1.64,61.29,183.28,10.93
"3310","佳穎",60.81,3256.75,155.63,26.15,2.23,3.30,110.60,0.13,2807.69,9.81,0.12,1.03,1.29,2.01,4.26,0.17,-18.32,-81.67,-27.03
"3313","斐成",42.62,290.61,171.48,145.28,-2.20,2.76,132.24,8.20,44.51,4.30,0.85,-8.57,-15.55,-5.95,-11.31,-2.22,"NA",146.41,"NA"
"3317","尼克森",35.12,441.07,242.52,155.21,4.93,2.89,126.29,2.68,136.19,6.90,1.04,0.85,0.97,3.89,0.61,0.25,-7.52,64.81,-3.87
"3322","建舜電",42.67,274.50,169.04,132.70,9.38,3.39,107.66,7.44,49.05,5.31,1.15,1.89,2.94,7.12,1.39,0.27,15.91,49.84,8.32
"3323","加百裕",42.93,470.45,207.98,179.43,20.30,3.66,99.72,10.17,35.88,8.97,1.17,3.75,6.10,19.51,3.01,1.53,7.53,"NA",2.77
"3324","雙鴻",62.30,156.77,107.64,79.54,4.42,4.16,87.74,7.90,46.20,4.66,1.27,0.22,1.11,8.79,0.33,0.22,16.49,72.29,16.91
"3325","旭品",31.94,314.19,270.09,202.77,338.47,2.83,128.97,5.58,65.41,3.58,0.92,0.36,0.08,1.67,0.06,0.01,-2.35,"NA",-0.63
"3332","幸康",16.75,604.06,524.59,386.39,"NA",6.91,52.82,1.91,191.09,5.24,0.72,9.17,11.00,33.53,12.59,3.07,52.03,76.07,0.31
"3339","泰谷",49.48,128.01,144.89,107.94,-16.83,2.80,130.35,4.67,78.15,0.74,0.45,-12.71,-25.43,-21.08,-29.34,-2.11,13.91,48.50,1.78
"3349","寶德",48.01,524.71,187.93,156.94,"NA",4.66,78.32,8.72,41.85,16.50,1.72,6.71,12.29,18.83,3.90,1.48,15.68,109.29,23.76
"3354","律勝",11.37,284.71,528.68,427.33,53.78,2.08,175.48,2.68,136.19,1.69,0.53,2.41,2.67,6.60,4.41,0.43,124.44,117.97,11.09
"3357","臺慶科",40.60,168.33,160.89,131.21,23.99,2.68,136.19,5.76,63.36,2.15,0.80,8.23,13.77,38.51,9.85,3.04,45.75,68.65,13.80
"3360","尚立",74.43,1010.38,129.94,116.83,5.52,4.99,73.14,32.50,11.23,111.28,3.01,3.30,13.16,19.47,0.90,1.90,12.64,52.52,36.22
"3362","先進光",40.83,201.20,184.91,125.47,11.14,4.06,89.90,3.03,120.46,2.17,0.75,5.80,9.82,16.63,7.05,1.33,118.06,67.53,35.45
"3363","上詮",23.53,402.48,300.07,229.01,-6.85,3.51,103.98,5.33,68.48,2.91,0.56,-0.60,-1.01,-2.62,-1.26,-0.16,19.55,82.13,-1.83
"3372","典範",11.70,267.45,642.91,380.12,1584.12,4.53,80.57,11.33,32.21,1.63,0.54,1.60,1.89,1.53,2.78,0.18,86.73,163.77,4.35
"3373","熱映",19.00,1632.00,502.00,352.00,10071.00,8.12,44.95,3.06,119.28,16.60,1.02,5.00,6.00,11.00,5.00,1.02,0.00,26.00,0.00
"3374","精材",47.27,107.21,115.61,99.33,20.43,5.84,62.50,18.52,19.70,0.78,0.57,7.64,14.34,27.71,12.74,2.65,67.99,79.63,8.05
"3379","彬台",47.11,549.00,178.81,98.74,8467.50,8.72,41.85,2.89,126.29,10.09,1.00,3.88,7.99,18.69,3.89,1.41,0.00,0.00,0.00
"3388","崇越電",28.00,3543.00,356.00,278.00,412.00,4.35,83.90,7.94,45.96,83.71,1.76,8.01,11.09,66.93,4.54,5.14,44.10,"NA",5.87
"3390","旭軟",20.12,403.23,395.78,366.36,103.23,2.20,165.90,7.38,49.45,3.74,0.75,9.88,12.00,30.37,13.12,2.62,142.96,85.25,15.89
"3402","漢科",47.93,382.89,183.66,76.15,32.87,7.58,48.15,1.75,208.57,5.94,0.84,2.33,4.04,8.48,2.40,0.63,13.41,23.17,10.13
"3430","奇鈦科",63.51,126.35,132.01,70.89,8.75,4.39,83.14,2.96,123.31,1.75,0.85,4.84,11.00,18.41,5.10,1.59,-2.17,32.88,-7.76
"3434","哲固",54.62,288.05,148.42,87.93,5.27,5.09,71.70,4.49,81.29,9.09,1.43,2.96,5.19,4.89,1.61,0.35,18.13,-21.73,13.87
"3438","類比科",31.16,557.44,583.34,479.23,1667.99,3.64,100.27,4.31,84.68,4.20,0.65,5.10,7.15,22.85,7.35,2.01,65.89,76.44,6.01
"3441","聯一光電",12.71,400.61,679.34,408.66,36.09,3.40,107.35,1.91,191.09,2.84,0.62,3.97,4.50,6.23,6.25,0.25,9.07,198.38,-0.45
"3444","利機",36.22,265.04,194.06,169.26,138.70,4.25,85.88,12.82,28.47,6.94,1.32,7.44,10.98,17.81,5.62,1.57,0.00,71.66,0.00
"3455","由田",31.62,540.32,318.84,271.95,28.63,2.30,158.69,2.92,125.00,4.56,0.64,5.39,7.84,21.95,8.13,2.01,0.00,51.99,0.00
"3465","進泰電子",82.80,204.47,94.10,60.32,-8.76,4.71,77.49,3.80,96.05,7.20,1.09,-15.18,-67.70,-25.70,-15.02,-3.90,-2.06,-65.36,-3.03
"3466","德晉",24.01,1142.19,369.20,321.41,1430.06,3.87,94.31,5.41,67.46,14.44,0.97,4.26,6.04,20.49,4.38,1.67,23.61,"NA",2.34
"3479","安勤",25.12,299.31,301.97,221.50,270.70,8.83,41.33,6.94,52.59,5.32,1.62,8.30,11.08,38.36,5.07,3.50,-19.77,"NA",-12.30
"3483","力致",46.25,215.84,163.83,132.86,117.20,2.41,151.45,6.07,60.13,3.19,0.84,0.34,0.10,0.44,0.06,0.13,4.43,70.11,2.16
"3484","崧騰",49.29,293.01,218.77,160.54,3219.01,4.36,83.71,3.83,95.30,4.70,1.11,8.27,15.57,42.66,7.22,3.75,23.07,49.76,6.64
"3489","森寶",52.61,206069.44,323.44,91.70,3.81,7.26,50.27,0.67,544.77,672.89,0.40,2.31,2.85,5.08,3.90,0.39,-146.28,-77.98,-65.31
"3490","單井",32.03,246.80,258.80,238.58,16761.27,5.57,65.52,9.17,39.80,3.08,1.01,22.12,33.74,94.60,21.70,9.15,64.10,86.37,21.62
"3491","昇達科",19.81,215.65,275.61,231.42,71055.33,3.65,100.00,4.44,82.20,1.80,0.71,10.33,12.73,41.75,14.48,3.57,91.27,83.89,10.71
"3492","長盛",55.72,304.92,143.77,89.99,20.40,3.49,104.58,5.17,70.59,6.01,1.18,5.06,10.63,17.91,4.04,1.28,31.79,"NA",17.78
"3498","陽程",38.15,358.12,250.70,200.39,24.12,2.01,181.59,3.09,118.12,3.15,0.61,6.01,9.29,48.81,9.51,3.35,-19.71,100.92,-16.99
"3499","環天科",27.03,191.89,254.69,159.17,-15.37,7.69,47.46,2.71,134.68,1.10,0.46,-4.25,-6.48,-7.79,-9.86,-0.77,14.66,-507.28,2.46
"3508","位速",14.15,927.31,138.67,118.85,0.00,2.14,170.56,12.20,29.91,2.14,0.20,-20.40,-23.03,-35.55,78.86,-112.61,16.02,99.85,2.12
"3511","矽瑪",43.60,224.71,151.21,134.24,0.00,3.14,116.24,7.64,47.77,2.61,0.73,-7.38,-11.92,-21.78,-10.35,-1.66,-12.72,63.10,0.00
"3512","皇龍",48.51,159.03,131.23,110.21,0.53,2.43,150.20,3.89,93.83,1.89,0.67,0.36,-1.58,-1.40,-1.19,-0.17,-6.21,53.23,-3.42
"3516","亞帝歐",23.19,170.65,237.25,194.37,-55.89,2.50,146.00,1.83,199.45,0.78,0.34,-8.83,-11.75,-31.16,-26.05,-2.78,-15.06,27.26,-2.23
"3520","華盈",63.98,442.26,184.48,142.86,-10.71,2.59,140.92,8.26,44.18,5.65,0.87,-11.33,-31.46,-23.08,-14.03,-1.80,0.00,11.10,0.00
"3521","鴻翊",28.34,357.78,303.52,136.71,-4.01,7.11,51.33,1.90,192.10,2.74,0.70,-2.54,-4.46,-3.66,-4.35,-0.52,-42.50,-1534.51,-10.72
"3522","御嵿",45.42,283.56,222.08,197.05,8.79,2.29,159.38,10.99,33.21,4.92,1.06,2.40,4.13,14.33,2.08,0.97,8.81,-9.03,4.39
"3523","迎輝",63.11,141.44,113.00,91.08,-11.63,2.51,145.41,3.43,106.41,0.78,0.42,-16.75,-42.50,-64.85,-42.89,-6.61,9.99,41.70,4.49
"3526","凡甲",33.18,247.57,226.57,186.70,22.39,2.95,123.72,6.56,55.64,3.23,0.87,4.29,6.47,14.61,4.60,1.29,28.17,67.91,7.32
"3527","聚積",28.25,884.40,285.23,220.04,364.94,5.35,68.22,4.40,82.95,11.81,1.01,8.68,11.97,68.32,8.55,5.53,20.36,98.00,7.74
"3529","力旺",9.94,357.55,759.35,754.55,"NA",22.11,16.50,"NA","NA",1.99,0.53,21.96,24.27,62.02,41.69,5.52,260.18,96.30,9.07
"3531","先益",32.72,317.80,250.69,221.23,1616.00,3.25,112.30,9.69,37.66,3.29,0.73,0.98,1.26,7.64,1.16,0.37,-13.89,71.65,-9.98
"3537","堡達",34.63,396.46,283.63,213.88,15.04,3.52,103.69,7.37,49.52,10.62,1.80,6.21,8.94,19.16,3.28,1.52,14.73,114.30,-4.84
"3540","曜越",41.37,1293.40,157.42,149.47,24.78,2.67,136.70,30.08,12.13,21.64,1.07,1.71,2.75,6.80,1.53,0.55,0.12,51.97,-2.51
"3541","西柏",37.77,346.51,234.74,153.05,139.56,8.15,44.78,2.97,122.89,5.97,1.27,24.40,39.80,89.80,19.10,7.60,59.74,97.13,19.38
"3546","宇峻",11.94,793.48,630.17,598.31,414.89,8.12,44.95,"*****","*****",6.15,0.71,0.60,0.69,6.83,0.84,0.18,82.76,229.36,7.07
"3548","兆利",42.85,187.26,165.96,141.57,73.86,2.58,141.47,9.87,36.98,3.29,0.90,4.12,6.85,42.13,4.50,3.38,14.61,57.59,5.70
"3551","世禾",19.09,183.49,352.41,334.15,65.48,3.78,96.56,16.58,22.01,1.01,0.47,8.91,10.91,61.57,18.68,4.91,106.17,67.82,6.92
"3552","同致",50.42,273.42,155.20,113.45,41.69,3.37,108.30,2.91,125.42,4.57,0.85,8.15,15.84,83.54,9.25,5.76,14.10,90.36,5.46
"3555","博士旺",41.96,537.98,191.53,81.84,0.00,7.95,45.91,1.03,354.36,5.63,0.66,-63.09,-102.28,-63.71,-95.10,-7.50,0.00,187.79,0.00
"3556","禾瑞亞",20.97,21892.87,402.00,342.89,243.79,6.11,59.73,1.94,188.14,179.24,0.60,14.31,18.51,50.75,23.44,4.49,27.84,98.67,-27.01
"3558","神準",50.81,770.97,183.57,158.24,2144.31,7.52,48.53,8.28,44.08,25.22,1.52,15.02,30.08,151.42,9.89,12.63,34.62,163.30,18.98
"3564","其陽",34.46,782.20,259.45,175.73,9885.44,4.45,82.02,4.32,84.49,17.35,2.91,11.78,17.34,43.61,7.35,3.65,73.40,46.79,30.85
"3567","逸昌",11.00,287.26,603.94,597.61,9405.44,4.40,82.95,"NA","NA",2.33,72.34,6.82,7.93,11.50,9.53,1.02,284.36,154.24,10.36
"3570","大塚",22.64,2522.14,464.46,415.04,0.00,3.47,105.18,8.69,42.00,37.96,1.34,14.24,18.40,72.01,10.62,5.49,85.96,89.58,12.16
"3577","泓格",28.55,177.10,312.22,93.62,81.62,11.61,31.43,1.08,337.96,1.67,0.71,9.90,12.87,25.91,13.81,2.39,40.60,35.32,-0.07
"3580","友威科",52.12,137.07,111.85,92.58,-14.00,1.57,232.48,6.13,59.54,1.79,0.57,-10.76,-25.98,-22.77,-19.87,-2.29,14.82,157.06,5.80
"3581","博磊",34.10,498.76,259.14,193.00,48.54,3.33,109.60,3.07,118.89,6.53,0.97,10.41,15.06,24.40,10.56,2.04,-35.83,127.09,-20.74
