"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3441","聯一光電",16.52,870.03,577.61,403.82,11.78,3.56,102.52,1.41,258.86,4.91,0.47,-2.23,-2.67,2.41,-4.96,-0.59,11.12,126.05,-4.16
"3444","利機",28.69,292.27,233.74,204.54,170.63,2.60,140.38,9.38,38.91,3.60,0.94,6.76,9.67,20.73,7.13,1.52,16.05,71.29,0.00
"3455","由田",49.39,606.63,161.69,113.27,102.04,2.26,161.50,2.09,174.64,9.15,0.83,7.82,15.26,58.63,9.35,4.77,-7.11,39.62,-12.07
"3465","進泰電子",5.21,29221.36,2970.51,2749.04,-197.73,2.01,181.59,3.38,107.98,23.87,0.17,-28.22,-34.63,-9.02,-165.67,-1.26,-454.13,-734.78,-11.81
"3466","德晉",42.91,320.48,176.86,124.59,-3.18,3.43,106.41,3.66,99.72,5.66,1.11,-1.09,-2.21,-4.29,-1.19,-0.46,2.84,38.25,1.99
"3479","安勤",32.32,250.57,258.16,165.21,74.83,6.51,56.06,5.10,71.56,5.90,1.48,7.89,11.57,49.40,5.24,3.54,35.72,57.10,4.51
"3483","力致",54.28,259.09,147.98,112.53,377.89,2.41,151.45,5.86,62.28,5.50,1.07,1.60,2.23,13.41,0.97,0.79,0.97,39.66,-0.79
"3484","崧騰",51.47,216.79,168.03,106.25,11.20,5.83,62.60,3.29,110.94,4.36,1.08,3.70,6.95,20.62,3.13,1.78,2.21,71.13,-3.62
"3489","森寶",63.64,529170.97,333.75,79.51,1.10,88.02,4.14,0.26,1403.84,1319.92,0.22,1.35,3.60,6.05,5.82,0.54,23.65,-86.42,10.10
"3490","單井",18.18,135.07,386.76,277.78,-694.85,3.38,107.98,2.81,129.89,0.42,0.28,-2.38,-3.36,-6.49,-9.37,-0.70,45.75,91.66,0.91
"3491","昇達科",19.11,275.51,297.87,254.47,13691.00,3.94,92.63,5.25,69.52,2.17,0.66,9.93,12.86,58.88,14.84,3.99,2.71,96.88,-8.72
"3492","長盛",36.34,415.16,210.91,175.74,110.90,3.55,102.81,5.64,64.71,5.87,0.89,7.20,12.01,24.50,8.04,1.83,36.28,197.28,8.58
"3498","陽程",33.19,458.55,258.59,205.81,-5.19,2.00,182.50,2.81,129.89,2.95,0.46,-1.07,-1.72,-7.82,-2.70,-0.63,18.30,82.77,5.16
"3499","環天科",45.05,231.18,157.56,117.75,8.63,9.76,37.39,2.91,125.42,2.16,0.55,2.62,4.00,5.69,3.98,0.45,5.62,222.05,1.13
"3508","位速",38.41,755.36,83.38,61.19,-9333.00,2.54,143.70,4.99,73.14,1.10,0.09,-3.29,-5.73,-8.87,-36.97,-0.96,-14.42,263.61,-8.56
"3511","矽瑪",42.99,207.79,158.49,118.71,25.62,4.14,88.16,4.77,76.51,4.43,1.28,5.86,9.87,15.37,4.37,1.31,21.14,35.44,10.42
"3512","皇龍",62.23,431.36,146.45,41.27,-2.91,2.12,172.16,0.78,467.94,4.28,0.45,-1.19,-4.31,-5.01,-3.29,-0.52,-28.09,-55.88,-34.70
"3516","亞帝歐",23.13,237.86,264.13,205.86,-21.35,2.22,164.41,1.55,235.48,1.21,0.40,-3.14,-4.19,-10.53,-8.18,-1.05,19.40,75.60,3.62
"3520","華盈",52.70,442.34,195.94,159.98,6.32,2.19,166.66,7.31,49.93,8.14,1.15,0.95,1.66,2.71,0.64,0.03,0.84,-46.65,0.53
"3521","鴻翊",80.07,512.13,184.68,26.05,-460.42,5.25,69.52,0.39,935.89,2.81,0.32,-1.24,-6.36,-6.77,-4.68,-0.54,-41.82,0.00,-34.48
"3522","御嵿",33.36,199.42,114.74,107.62,5.45,13.01,28.05,17.23,21.18,1.87,0.67,1.26,1.63,4.29,1.65,0.32,7.90,126.09,28.20
"3523","迎輝",62.34,92.48,69.80,63.59,-4.91,0.64,570.31,5.99,60.93,0.05,0.04,-15.34,-45.40,-27.04,-408.03,-3.47,-26.63,-95.55,-2.89
"3526","凡甲",41.40,270.00,184.31,167.15,47.67,2.40,152.08,7.87,46.37,3.53,0.77,13.81,23.36,63.82,17.47,5.23,49.61,120.87,15.69
"3527","聚積",23.45,1269.24,370.32,241.28,89.50,4.18,87.32,3.10,117.74,17.72,1.12,9.76,13.65,78.60,8.58,7.03,32.50,42.89,9.71
"3529","力旺",17.61,356.93,424.16,417.51,"NA",11.67,31.27,"NA","NA",2.96,0.66,27.22,32.28,92.21,41.52,8.13,181.67,114.25,3.56
"3531","先益",24.64,517.96,353.54,303.72,4523.00,3.34,109.28,6.15,59.34,5.15,0.76,3.15,4.18,17.92,4.16,1.38,19.60,87.46,-0.47
"3537","堡達",37.36,418.15,254.25,189.30,26.00,3.93,92.87,7.14,51.12,11.91,1.81,10.42,16.30,37.79,5.47,2.94,16.35,62.65,-1.03
"3540","曜越",54.53,1688.07,168.98,97.30,26.89,4.82,75.72,2.46,148.37,42.59,1.29,4.65,9.73,22.87,3.49,2.04,-12.00,17.23,-19.24
"3541","西柏",45.94,277.50,176.03,125.59,66.36,4.68,77.99,2.94,124.14,5.27,1.04,11.72,21.14,51.30,11.13,4.24,30.57,99.61,-0.82
"3546","宇峻",19.97,1250.69,418.45,413.40,"*****",6.00,60.83,"*****","*****",12.14,0.81,13.60,17.01,57.19,16.81,4.62,70.70,174.63,8.05
"3548","兆利",40.17,302.61,198.31,171.07,248.65,2.80,130.35,9.47,38.54,4.56,0.94,7.35,12.16,104.42,7.78,7.44,10.99,92.21,1.73
"3551","世禾",28.18,184.07,282.71,240.19,30.41,4.07,89.68,7.00,52.14,1.06,0.50,4.93,6.64,39.37,9.52,3.12,77.27,78.35,8.64
"3552","同致",60.30,219.64,131.19,90.94,-4.69,1.89,193.12,2.67,136.70,4.35,0.80,-2.35,-6.93,-35.08,-3.50,-3.05,10.34,50.80,7.26
"3555","博士旺",8.93,44943.02,1124.66,878.58,-25304.69,10.31,35.40,4.02,90.79,280.71,0.48,-4.13,-4.45,-4.57,-8.66,-0.53,0.00,0.00,-10.97
"3556","禾瑞亞",18.58,12632.63,471.21,372.48,0.00,6.73,54.23,1.22,299.18,164.30,0.74,13.50,16.53,38.97,18.09,3.32,124.01,64.50,7.26
"3558","神準",46.24,193.27,155.40,126.21,462.43,7.70,47.40,6.89,52.97,6.62,1.46,7.85,17.66,122.60,5.40,9.49,10.92,89.93,0.00
"3564","其陽",59.24,166.81,149.51,71.74,-9.66,3.94,92.63,2.48,147.17,2.58,0.94,-4.70,-12.71,-23.08,-5.47,-2.45,-22.04,-2.65,-13.86
"3567","逸昌",14.17,130.27,198.73,198.73,2137.02,3.89,93.83,"NA","NA",0.95,63.45,14.28,16.99,32.53,22.50,2.63,229.26,98.28,6.15
"3570","大塚",24.06,2542.78,388.97,360.40,0.00,3.94,92.63,10.12,36.06,42.60,1.32,10.64,13.38,54.45,8.04,4.34,46.93,136.82,10.70
"3577","泓格",27.25,168.07,268.58,101.47,87.05,10.31,35.40,1.14,320.17,1.30,0.63,7.82,10.26,24.53,12.19,2.06,27.37,50.32,-1.17
"3580","友威科",57.05,618.14,159.96,137.84,23.03,2.72,134.19,3.19,114.42,8.22,0.64,8.45,18.68,34.01,12.61,3.11,9.99,159.13,-2.32
"3581","博磊",45.11,755.35,204.30,144.58,10.32,2.87,127.17,2.31,158.00,7.27,0.74,3.79,6.18,13.31,4.63,0.71,7.20,-7.65,-0.63
"3587","閎康",27.11,179.14,290.83,274.88,51.65,3.79,96.30,"NA","NA",1.23,0.56,7.46,9.62,51.48,12.33,4.13,100.98,68.37,9.94
"3594","磐儀",46.00,1002.10,180.92,111.10,254.41,3.40,107.35,1.81,201.65,9.69,0.56,1.38,1.76,3.62,1.65,0.38,0.87,-77.67,-0.27
"3597","映興",61.57,263.17,152.25,129.91,9.99,3.95,92.40,5.23,69.78,3.67,0.70,5.08,11.25,23.01,5.87,1.51,16.53,86.66,8.63
"3609","三一東林",37.12,239.70,186.99,151.67,8.56,7.02,51.99,3.45,105.79,2.71,0.73,2.93,4.29,8.01,3.59,0.72,1.94,84.34,-0.04
"3611","鼎翰",50.14,478.20,108.00,80.60,39.63,5.42,67.34,3.04,120.06,6.17,0.71,12.79,25.18,239.01,17.53,17.84,32.51,114.00,25.00
"3615","安可",18.53,209.22,666.01,621.74,5.91,2.69,135.68,8.59,42.49,0.48,0.23,0.99,1.03,3.67,3.75,0.39,123.55,78.72,3.78
"3623","富晶通",24.69,642.10,352.24,316.70,"NA",5.94,61.44,10.19,35.81,9.03,1.06,9.57,13.05,30.95,9.35,2.56,35.65,122.70,-2.45
"3624","光頡",24.57,236.17,313.52,222.21,95.16,5.01,72.85,3.11,117.36,2.18,0.83,8.79,11.48,29.21,10.47,2.36,64.35,65.97,10.07
"3625","西勝",58.81,650.58,196.95,128.02,12.61,4.13,88.37,3.38,107.98,12.38,1.05,4.19,8.81,15.63,3.08,1.15,-1.17,-4.38,-0.81
"3628","盈正",43.62,195.42,163.52,71.55,43.48,4.21,86.69,1.83,199.45,2.96,0.92,2.82,4.83,23.12,2.96,1.63,10.17,44.09,0.00
"3629","地心引力",18.14,2689.43,244.60,241.43,0.00,5.33,68.48,"NA","NA",16.74,0.32,-17.82,-22.73,-12.05,-55.73,-1.41,0.00,86.31,0.00
"3630","新鉅科",38.45,172.03,152.97,130.07,-17.33,3.46,105.49,11.25,32.44,1.61,0.55,-9.08,-14.36,-19.37,-18.84,-1.96,-24.75,18.94,-5.96
"3631","晟楠",42.28,225.21,196.27,157.52,1.86,11.60,31.46,5.63,64.83,3.16,0.81,-0.47,-1.52,1.01,-1.10,-0.21,1.21,"NA",0.54
"3632","研勤",43.37,307.94,249.54,150.32,-6.60,3.14,116.24,3.68,99.18,2.81,0.66,-5.42,-11.96,-15.71,-9.58,-1.23,0.00,12.29,0.00
"3646","艾恩特",25.32,549.56,332.71,256.99,243.76,4.51,80.93,4.06,89.90,6.34,0.85,7.70,10.13,14.43,9.07,1.23,36.30,121.45,2.74
"3663","鑫科",30.69,282.89,230.53,92.58,7.43,7.62,47.90,4.89,74.64,5.73,1.66,3.35,3.77,6.66,1.76,0.59,0.00,129.58,0.00
"3664","安瑞-KY",27.42,3261.88,423.88,402.71,0.00,1.98,184.34,3.24,112.65,27.97,0.49,-3.71,-5.03,-6.00,-7.57,-0.78,0.00,60.09,0.00
"3666","光耀",40.09,326.30,191.97,153.91,-16.63,2.02,180.69,7.43,49.12,5.36,1.00,-6.52,-10.52,-17.49,-6.80,-1.84,3.75,54.93,-3.25
"3672","康聯訊",31.53,409.11,262.83,192.34,24.16,8.43,43.29,3.36,108.63,5.44,1.01,2.82,3.78,9.13,2.64,0.33,0.07,62.87,-3.37
"3675","德微",41.48,180.65,136.37,96.68,36.23,4.81,75.88,5.24,69.65,2.15,0.92,7.22,10.78,33.01,7.64,2.54,21.33,147.38,2.93
"3680","家登",62.95,271.32,201.05,113.27,1.47,6.40,57.03,2.63,138.78,1.03,0.43,1.39,1.40,2.66,1.24,0.27,-0.76,4.04,-0.82
"3684","榮昌",48.06,162.81,369.43,327.27,24.84,3.80,96.05,9.04,40.37,1.28,0.56,5.97,10.35,24.72,10.28,1.91,44.60,63.11,-2.71
"3685","元創精密",43.01,203.54,214.76,165.66,20.24,6.53,55.89,10.23,35.67,1.66,0.67,6.01,10.32,17.44,9.20,1.36,37.96,54.17,6.96
"3687","歐買尬",61.24,4039.57,165.03,164.63,75.21,51.32,7.11,2203.24,0.16,19.84,0.26,-4.50,-10.39,-45.24,-17.67,-3.29,-26.55,-791.25,-35.19
"3689","湧德",50.36,273.38,166.79,109.76,4.74,3.50,104.28,3.49,104.58,3.88,0.86,1.91,2.93,14.44,1.73,1.72,5.60,61.84,-0.86
"3691","碩禾",68.29,218.08,142.55,112.82,-2.05,2.22,164.41,3.40,107.35,1.66,0.46,-5.26,-21.32,-201.96,-15.32,-15.83,15.11,24.83,7.43
"3693","營邦",44.16,247.07,167.12,92.89,-2.01,6.31,57.84,2.70,135.18,4.27,0.96,-0.10,-0.53,-5.35,-0.28,-0.21,10.12,51.40,6.83
"3707","漢磊",45.31,176.06,191.40,137.01,13.53,4.42,82.57,4.57,79.86,2.10,0.78,3.08,5.17,12.09,3.72,0.26,16.05,"NA",2.61
"3709","鑫聯大投控",0.80,111.26,1.24,0.55,10.94,8.28,44.08,5.65,64.60,1131.52,2.79,0.03,0.10,0.21,0.01,1.17,-0.11,0.40,-0.41
"3710","連展投控",67.43,128.20,104.26,67.78,-3.94,3.46,105.49,4.92,74.18,2.25,0.90,-9.09,-18.08,-21.71,-7.31,-2.29,2.62,46.12,2.43
"4102","永日",27.28,257.60,426.68,235.61,0.00,4.72,77.33,2.30,158.69,1.64,0.61,-2.44,-3.42,-3.98,-4.19,-0.35,24.93,32.40,1.31
"4105","東洋",29.40,286.19,236.05,196.76,97.49,4.27,85.48,1.90,192.10,1.61,0.43,15.91,23.39,67.08,36.23,5.88,54.46,82.74,0.00
"4107","邦特",16.51,252.55,438.48,362.07,175.25,5.86,62.28,3.86,94.55,1.69,0.60,15.11,18.20,74.36,25.11,5.84,119.39,99.50,5.80
"4109","加捷生醫",36.15,152.23,109.14,81.66,153.99,7.39,49.39,2.11,172.98,0.70,0.33,0.82,0.35,0.60,0.62,0.04,0.69,85.82,0.34
"4111","濟生",30.48,148.68,177.52,152.12,147.13,3.27,111.62,9.51,38.38,1.23,0.65,2.85,4.03,10.54,4.36,0.74,33.46,117.17,3.69
"4113","聯上",55.75,76019.97,190.67,9.10,4.00,412.08,0.88,0.21,1738.09,80.56,0.06,2.30,3.96,7.29,7.41,0.69,4.81,5.55,-318.74
"4114","健喬",40.55,134.91,93.25,53.85,818.05,4.06,89.90,2.12,172.16,0.59,0.31,4.23,6.95,16.44,12.43,2.21,0.80,12.00,0.00
"4116","明基醫",35.04,169.14,205.62,156.21,26.49,6.62,55.13,5.38,67.84,1.62,0.76,5.01,7.20,21.58,6.30,1.50,34.12,61.95,5.38
"4120","友華",42.78,226.14,231.46,160.43,2345.57,7.53,48.47,2.62,139.31,2.28,0.79,2.31,3.58,42.62,2.68,2.84,13.51,83.29,0.07
"4121","優盛",41.67,291.84,245.96,153.31,3.20,26.43,13.81,3.62,100.82,5.42,1.31,0.87,0.95,2.88,0.41,0.23,3.52,-27.42,0.09
"4123","晟德",24.09,1736.99,154.45,132.82,44.71,30.39,12.01,4.21,86.69,4.29,0.74,27.52,48.78,278.03,36.43,17.98,47.04,31.49,2.87
"4126","太醫",35.54,122.55,156.09,91.08,26.50,10.80,33.79,4.59,79.52,0.74,0.50,6.23,9.47,41.28,11.87,3.28,54.05,58.66,5.19
"4127","天良",37.08,133.94,157.79,129.14,-2779.80,7.50,48.66,3.12,116.98,1.24,0.64,-11.08,-18.56,-20.97,-17.77,-2.07,-1.68,33.98,-0.51
"4128","中天",5.42,895.92,1086.47,1047.91,-256.20,45.88,7.95,4.94,73.88,1.40,0.15,-7.58,-8.20,-17.14,-50.91,-1.62,3.28,-20.70,0.15
"4129","聯合",53.59,217.79,148.77,77.09,5.00,4.05,90.12,0.70,521.42,1.63,0.51,2.72,4.58,4.77,4.39,1.61,1.14,21.52,-2.52
"4130","健亞",9.92,363.13,510.47,415.02,63943.00,5.53,66.00,2.03,179.80,1.04,0.24,3.06,3.65,6.34,12.69,0.58,46.98,64.12,-0.97
"4131","浩泰",34.00,211.00,192.00,115.00,-5506.00,2.91,125.42,1.53,238.56,0.80,0.25,-13.50,-18.00,-5.20,-42.00,-0.54,-33.00,-164.00,-8.42
"4138","曜亞",29.03,1904.39,276.30,217.93,362.00,6.12,59.64,2.14,170.56,15.39,0.58,5.66,8.60,47.47,10.50,3.50,25.25,294.37,2.74
"4139","馬光-KY",50.29,229.92,101.55,84.30,4.06,5.29,68.99,13.10,27.86,3.55,0.83,2.95,5.77,7.17,2.91,0.65,17.94,37.36,12.48
"4147","中裕",14.83,527.71,1067.56,904.52,"*****",4.46,81.83,1.37,266.42,0.41,0.05,-6.92,-7.68,-12.80,-133.47,-1.28,-221.61,"NA","NA"
"4153","鈺緯",10.50,484.30,732.87,600.19,516.70,3.23,113.00,2.01,181.59,2.65,0.49,4.38,5.24,7.97,8.02,0.72,62.90,58.58,7.07
"4154","樂威科-KY",36.60,802.39,238.31,172.02,-2108.22,5.27,69.25,2.31,158.00,14.42,1.32,-11.27,-18.73,-17.45,-8.84,-2.06,1.19,15.13,0.63
"4157","太景*-KY",7.94,3511.56,1254.10,1236.55,0.00,21.38,17.07,0.61,598.36,1.15,0.02,-25.33,-27.26,-50.46,-1158.76,-0.48,0.00,0.00,0.00
"4160","訊聯基因",19.57,1901.38,448.28,372.69,0.00,6.22,58.68,5.42,67.34,21.36,0.98,4.33,5.33,7.46,4.43,0.70,-4.35,755.24,-1.04
"4161","聿新科",49.39,196.69,194.28,161.90,4.45,2.98,122.48,2.84,128.52,0.93,0.33,1.91,2.68,5.98,4.38,0.53,10.48,10.91,0.09
"4162","智擎",3.97,73078.42,2502.18,2488.68,"NA",0.74,493.24,0.59,618.64,47.08,0.07,3.25,3.40,11.12,44.09,0.88,488.13,2.32,12.24
"4163","鐿鈦",46.51,231.48,231.98,154.09,29.00,9.73,37.51,1.94,188.14,2.10,0.65,10.31,19.04,91.56,15.30,7.25,43.76,112.37,13.68
"4167","松瑞藥",47.42,143.83,190.46,71.52,-1950.22,4.93,74.03,1.24,294.35,0.60,0.30,-9.15,-17.89,-14.50,-32.55,-1.46,"NA","NA","NA"
"4168","醣聯",1.88,136.28,1821.82,1756.83,-6351820.00,8.12,44.95,"NA","NA",0.00,0.00,-18.49,-20.68,-41.51,-34227.00,-4.18,-910.55,"NA",-12.12
"4171","瑞基",55.15,156.26,116.19,101.48,5.35,5.85,62.39,0.88,414.77,0.95,0.28,5.40,10.58,8.32,15.87,0.83,1.54,-33.62,1.46
"4173","久裕",74.34,40355.41,126.21,123.07,390.22,2.74,133.21,13.38,27.27,267.44,1.04,1.27,4.44,10.40,3.86,1.13,0.00,182.34,0.00
"4174","浩鼎",5.01,1922.18,3653.76,3566.55,-750.08,27.36,13.34,"*****","*****",0.06,0.00,-25.22,-26.21,-72.18,-9367.22,-7.06,-832.53,-857.63,-18.03
"4175","杏一",70.91,113.52,100.19,51.09,18.19,38.77,9.41,4.29,85.08,3.58,1.54,3.96,12.57,52.48,2.43,4.00,19.71,"NA",13.88
"4183","福永生技",30.83,427.01,321.09,261.00,33.03,6.20,58.87,6.06,60.23,5.62,1.01,3.96,5.49,7.48,3.81,0.66,12.44,123.35,1.71
"4188","安克",11.58,1028.07,883.27,845.43,-266.62,105.73,3.45,2.47,147.77,1.03,0.09,-5.70,-6.47,-7.98,-58.47,-0.85,-116.65,-219.89,-9.31
"4192","杏國",12.19,5876.26,860.84,759.91,-298.52,4.43,82.39,0.84,434.52,0.51,0.01,-35.54,-41.21,-35.28,-3816.86,-3.88,-429.85,-413.82,-34.82
"4198","欣大健康",52.25,518.70,359.00,182.91,-171.45,4.69,77.82,0.82,445.12,3.33,0.50,-36.73,-67.42,-55.90,-73.60,-5.59,-121.87,-659.48,-25.19
"4205","中華食",18.00,272.00,479.00,462.00,177.00,9.41,38.78,23.80,15.33,2.61,0.84,13.87,16.75,38.19,16.51,3.05,87.97,133.53,0.00
"4207","環泰",46.60,186.94,164.84,101.25,8.95,5.06,72.13,5.36,68.09,1.49,0.77,3.66,6.44,11.55,3.99,0.75,13.54,118.28,5.03
"4303","信立",17.09,149.03,376.81,315.50,392.89,7.48,48.79,4.46,81.83,0.68,0.28,5.95,7.45,14.05,21.01,1.30,-180.81,-12.19,-62.06
"4304","勝昱",66.67,115.33,64.14,49.71,-8.28,2.92,125.00,7.21,50.62,2.38,0.72,-9.94,-28.85,-18.76,-15.14,-1.89,0.00,0.00,-14.07
"4305","世坤",14.21,335.69,605.93,525.39,"NA",5.11,71.42,8.27,44.13,3.65,0.95,14.61,17.23,39.54,15.34,3.18,121.55,128.50,2.83
"4401","東隆興",53.00,121.29,116.50,51.62,17.81,9.14,39.93,2.48,147.17,1.45,0.71,6.07,11.72,34.37,7.80,2.54,19.57,66.21,1.39
"4402","郡都開發",94.25,55.57,41.84,33.43,-4.06,3.06,119.28,2.68,136.19,1.06,0.23,-17.60,-127.85,-23.82,-85.30,-4.50,-29.61,-231.16,-29.88
"4406","新昕纖",27.43,265.02,261.90,186.72,-1.00,6.12,59.64,6.27,58.21,3.11,0.91,-0.31,-0.72,-0.90,0.57,-0.09,-33.97,-81.84,-5.76
"4413","飛寶企業",13.02,13114.68,761.02,726.37,"NA",5.94,61.44,38.77,9.41,358.54,2.41,10.99,13.27,8.79,4.56,1.10,-127.65,-894.16,-18.66
"4416","三圓",77.74,200363.14,201.90,151.63,0.07,17.01,21.45,0.02,18250.00,25.30,0.01,-0.77,-5.57,-17.23,-283.21,-2.18,-70.50,-87.49,-47.01
"4417","金洲",38.50,230.95,222.76,134.69,25.43,4.87,74.94,2.56,142.57,2.52,0.80,9.59,15.10,58.09,11.47,4.41,20.66,114.92,2.47
"4419","皇家美食",2.19,275.30,825.35,688.47,"NA",5.77,63.25,1.00,365.00,0.23,0.06,-22.83,-23.64,-9.00,-353.33,-0.87,0.00,0.00,0.00
"4420","光明",41.76,145.62,256.51,161.74,10.63,8.53,42.79,6.00,60.83,1.62,0.79,6.05,8.61,22.22,6.93,1.88,59.36,10.05,4.07
"4430","耀億",46.29,147.67,121.85,85.20,22.11,5.28,69.12,2.51,145.41,1.52,0.64,4.82,7.87,34.13,7.18,2.57,9.60,86.22,2.86
"4432","銘旺實",16.38,400.59,512.42,337.73,"NA",7.68,47.52,4.76,76.68,6.40,1.19,4.41,5.46,20.18,3.70,1.45,72.95,96.78,7.87
"4433","興采",45.97,237.85,142.75,85.17,15.47,21.62,16.88,3.59,101.67,3.53,0.97,4.14,7.24,27.45,3.94,2.06,10.62,65.49,3.58
"4502","健信",65.69,130.30,114.78,74.96,4.03,7.20,50.69,6.16,59.25,2.46,1.14,6.02,12.97,27.41,3.86,1.96,21.00,136.61,4.05
"4503","金雨",18.94,278.55,320.72,219.81,106.32,3.49,104.58,6.42,56.85,1.75,0.56,6.38,7.63,11.18,11.22,0.93,3.23,-22.54,0.42
"4506","崇友",42.81,382.91,156.07,82.37,712.70,4.53,80.57,2.08,175.48,4.01,0.65,9.82,16.12,43.38,15.12,3.63,20.22,150.01,0.47
"4510","高鋒",53.62,295.98,210.23,140.55,4.90,2.82,129.43,2.28,160.08,2.39,0.55,2.93,5.29,11.70,4.41,1.11,"NA",9.01,"NA"
"4513","福裕",63.37,308.76,181.60,60.22,4.94,5.77,63.25,1.41,258.86,3.39,0.80,4.67,11.13,14.90,4.74,1.27,4.51,116.17,1.87
"4523","永彰",40.77,249.38,123.39,74.64,0.00,2.87,127.17,2.34,155.98,1.72,0.39,-5.97,-10.40,-23.63,-15.85,-2.52,-11.95,74.60,-0.33
"4527","方方土霖",43.00,301.00,206.00,151.00,72.00,3.40,107.35,4.50,81.11,5.80,1.00,9.00,16.00,36.00,7.00,2.81,33.00,117.00,8.00
"4528","江興鍛",49.12,129.93,128.81,96.94,19.41,5.35,68.22,6.23,58.58,1.45,0.73,7.65,14.43,49.46,9.88,3.63,45.24,91.17,9.98
"4529","淳紳",21.47,485.37,7.67,5.21,-23.03,"*****","*****","*****","*****",0.03,0.00,-13.00,-16.64,-30.28,-3082.04,-3.15,-18.93,8.61,-7.59
"4530","宏易",1.63,2831.37,5151.20,5061.73,52.98,1.17,311.96,2.46,148.37,3.44,0.11,1.91,2.03,1.35,17.07,0.11,1196.40,-18.42,19.61
"4533","協易機",54.86,239.26,188.77,133.56,5.13,3.51,103.98,2.91,125.42,2.38,0.68,2.05,3.76,6.94,2.42,0.60,29.49,76.85,12.06
"4534","慶騰",52.97,151.66,139.28,102.66,1.00,3.20,114.06,3.41,107.03,2.15,0.70,0.10,-0.89,0.00,-0.58,-0.12,14.75,83.45,5.20
"4535","至興",13.93,228.74,434.40,319.84,2257.79,4.59,79.52,5.41,67.46,2.50,0.96,5.07,6.06,27.14,5.31,1.28,105.04,169.31,4.34
"4538","大詠城",28.29,151.68,334.26,267.58,14.35,3.25,112.30,8.54,42.74,1.41,0.82,10.16,13.74,23.34,11.49,1.89,117.10,158.37,6.19
"4541","晟田",50.33,101.58,98.08,74.59,1173.06,4.65,78.49,3.20,114.06,0.69,0.44,4.16,7.96,19.60,8.35,2.01,20.21,52.10,4.59
"4542","科嶠",40.92,417.37,216.15,136.72,50.26,3.04,120.06,1.67,218.56,4.32,0.65,5.48,9.45,21.72,8.72,1.80,-2.37,12.72,-1.63
"4543","萬在",28.15,183.94,203.78,150.34,21.83,6.00,60.83,2.60,140.38,1.26,0.51,5.26,6.89,22.89,9.84,1.83,23.94,173.34,5.07
"4549","桓達",16.62,298.01,496.82,385.57,1465.81,5.27,69.25,1.82,200.54,2.33,0.69,13.67,16.29,73.62,19.71,5.35,148.33,122.52,9.01
"4550","長佳",54.25,207.63,126.31,105.41,31.18,2.40,152.08,0.25,1460.00,3.53,0.73,3.36,7.48,18.69,4.40,1.51,20.94,91.13,19.42
"4554","橙的",24.39,544.54,339.16,251.00,-44.63,3.37,108.30,1.87,195.18,4.99,0.69,-4.25,-5.91,-10.91,-6.22,-1.09,42.43,47.40,10.87
"4556","旭然",40.65,176.90,231.68,151.41,2039.40,4.26,85.68,1.26,289.68,1.04,0.48,6.28,10.13,23.78,12.48,1.76,25.37,28.98,0.77
"4558","寶緯",63.68,162.44,158.33,101.61,479.22,3.72,98.11,3.97,91.93,2.29,0.93,3.14,6.59,10.52,2.65,0.84,-7.02,46.54,-7.31
"4561","健椿",43.46,145.79,233.09,124.39,10.56,6.78,53.83,2.16,168.98,1.01,0.59,7.16,12.79,22.53,11.06,1.92,16.80,61.11,0.82
"4563","百德",43.36,688.08,244.58,134.48,1616.18,4.20,86.90,1.88,194.14,9.09,0.91,5.82,10.44,37.78,6.02,3.24,15.43,47.47,-3.69
"4568","科際精密",33.65,333.25,325.50,289.65,191.99,3.91,93.35,6.33,57.66,3.14,0.82,10.80,17.52,76.35,13.11,5.79,278.59,100.26,8.05
"4580","捷流閥業",54.14,171.20,127.12,53.01,46.25,4.63,78.83,1.40,260.71,3.30,0.92,10.01,22.87,76.89,10.63,5.83,-4.70,6.30,-10.71
"4609","唐鋒",60.60,244.83,138.09,77.60,-19.88,7.46,48.92,2.82,129.43,5.00,0.96,-7.25,-18.09,-12.88,-7.89,-1.29,-17.45,-17.99,-9.58
"4702","中美實",31.43,1129.32,98.11,50.72,-139.70,7.44,49.05,2.24,162.94,5.23,0.27,-33.00,-45.24,-24.06,-122.85,-2.40,-0.61,0.76,-0.22
"4706","大恭",19.15,610.44,456.25,238.01,40.49,4.06,89.90,2.04,178.92,6.95,0.96,6.03,7.17,16.66,6.10,1.29,15.45,72.75,-1.31
"4707","磐亞",37.00,460.64,33.54,23.59,7.78,11.05,33.03,8.78,41.57,1.65,0.25,3.84,5.58,9.18,13.31,0.92,7.29,430.28,3.03
"4711","永純",21.88,308.36,414.50,268.80,1728.44,5.78,63.14,2.91,125.42,3.12,0.84,1.74,2.12,5.08,2.02,0.39,10.62,176.02,-2.63
