"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3388","崇越電",30.00,1147.00,467.00,371.00,48.00,4.15,87.95,7.46,48.92,18.16,1.34,7.46,10.41,82.76,5.45,6.30,34.69,100.86,1.76
"3390","旭軟",41.04,589.27,210.89,193.30,13.14,2.49,146.58,3.91,93.35,5.05,0.51,4.29,6.95,13.95,7.73,1.13,16.13,69.02,5.88
"3402","漢科",71.10,304.03,129.00,73.62,243.40,7.17,50.90,2.02,180.69,7.50,0.77,7.73,22.74,72.01,8.07,5.20,40.85,177.39,65.94
"3426","台興",31.57,1119.11,425.37,386.65,96.94,3.56,102.52,7.58,48.15,10.41,0.70,7.34,10.99,39.36,10.40,2.83,45.84,115.72,3.45
"3430","奇鈦科",31.24,322.59,339.57,205.66,89.93,8.26,44.18,3.04,120.06,4.26,1.20,14.86,23.49,74.04,12.28,6.33,87.27,235.85,12.27
"3434","哲固",46.09,457.25,193.92,98.96,21.64,5.68,64.26,3.04,120.06,11.79,1.39,7.79,14.51,21.73,5.27,1.68,32.45,-498.93,21.19
"3438","類比科",9.31,261.30,615.93,364.92,52531.95,3.92,93.11,1.91,191.09,1.87,0.57,6.05,7.23,26.79,10.43,2.29,43.80,105.80,-6.13
"3441","聯一光電",25.73,1777.33,399.67,267.47,29.89,4.14,88.16,0.88,414.77,9.70,0.41,10.10,14.01,29.10,23.75,2.52,39.36,61.38,7.47
"3444","利機",35.63,419.99,193.18,179.43,115.54,2.03,179.80,11.13,32.79,4.66,0.77,14.40,22.69,59.86,18.48,5.01,23.54,122.61,2.27
"3455","由田",43.48,293.85,221.27,155.58,120.48,1.91,191.09,1.52,240.13,3.67,0.69,16.60,28.52,152.62,23.84,12.55,46.46,62.90,10.32
"3465","進泰電子",54.41,174.40,113.43,69.12,20.76,3.22,113.35,3.06,119.28,3.18,0.68,6.09,14.77,50.39,8.40,3.43,40.82,8.14,16.65
"3466","德晉",43.28,313.55,188.91,150.07,4.93,3.08,118.50,3.42,106.72,3.24,0.70,0.34,0.41,1.22,0.36,0.07,0.00,200.41,0.00
"3479","安勤",41.83,413.42,196.14,108.24,60.80,6.87,53.12,3.63,100.55,9.92,1.57,12.78,21.75,117.81,7.97,7.90,16.22,57.10,3.67
"3483","力致",51.91,248.88,156.79,122.31,1706.75,2.45,148.97,5.19,70.32,4.79,0.98,6.94,14.84,71.55,6.72,6.40,37.75,76.04,21.45
"3484","崧騰",49.23,260.98,194.30,130.50,16.25,6.46,56.50,2.86,127.62,5.64,1.11,6.84,14.13,58.29,5.79,5.07,41.93,98.02,12.46
"3489","森寶",67.01,419189.39,158.69,29.37,0.92,7.26,50.27,0.31,1177.41,2465.52,0.25,0.68,1.86,4.10,2.63,0.29,-9.14,-26.12,-18.57
"3490","單井",20.66,178.26,309.92,245.56,4845.81,3.67,99.45,2.44,149.59,0.63,0.32,7.22,9.23,25.03,22.44,2.11,112.96,188.16,6.76
"3491","昇達科",30.84,271.90,222.54,196.59,8985.27,3.12,116.98,3.52,103.69,2.04,0.53,9.41,13.62,66.94,17.66,4.36,42.15,76.14,4.45
"3492","長盛",35.88,538.56,223.88,170.69,67.16,4.04,90.34,4.31,84.68,6.93,0.85,5.86,9.13,13.74,6.85,1.45,21.50,154.76,6.50
"3498","陽程",37.66,416.13,235.05,164.00,30.62,5.42,67.34,1.44,253.47,2.71,0.45,2.69,4.35,16.74,5.85,1.68,8.98,47.88,4.15
"3499","環天科",47.81,248.31,149.73,114.79,0.13,8.14,44.84,1.49,244.96,1.40,0.30,0.03,-0.71,-0.87,-1.25,-0.07,-8.28,74.44,-5.12
"3508","位速",57.74,555.17,46.77,25.25,-23409.00,1.94,188.14,7.16,50.97,0.54,0.04,-9.17,-20.46,-19.86,-232.71,-2.04,-9.11,-131.67,-8.48
"3511","矽瑪",29.76,352.19,264.49,197.29,82.44,5.03,72.56,4.91,74.33,5.29,1.19,10.27,15.30,58.26,8.54,3.12,64.94,162.12,13.53
"3512","皇龍",70.68,1334.79,158.78,29.65,14.92,14.33,25.47,0.39,935.89,12.05,0.40,6.18,18.70,47.21,14.55,3.88,-10.50,-43.91,-23.89
"3516","亞帝歐",40.45,164.14,203.59,166.65,15.61,2.45,148.97,2.61,139.84,1.10,0.44,2.99,4.40,16.28,6.24,1.10,24.39,147.19,5.70
"3520","華盈",43.77,231.65,241.36,197.54,13.91,2.37,154.00,5.24,69.65,2.59,0.68,7.75,13.43,14.90,10.69,1.49,50.53,42.81,13.84
"3521","鴻翊",58.66,602.59,222.02,34.60,-521.91,12.71,28.71,0.34,1073.52,1.86,0.22,-5.94,-18.86,-13.25,-31.82,-1.70,0.00,94.92,0.00
"3522","御嵿",84.33,461.30,24.36,19.03,-3.16,61.36,5.94,17.00,21.47,2.46,0.34,-4.50,-33.00,-24.35,-15.99,-2.46,-2.28,144.82,-0.76
"3523","迎輝",76.81,119.32,97.51,67.49,-5.39,3.18,114.77,3.14,116.24,0.17,0.12,-8.33,-34.02,-20.31,-82.82,-2.01,-34.70,0.00,-2.51
"3526","凡甲",38.57,385.04,264.21,242.26,60.57,2.43,150.20,6.51,56.06,2.68,0.56,13.77,22.10,113.58,23.99,9.41,108.77,96.39,6.07
"3527","聚積",16.38,794.21,521.98,313.65,199.01,3.64,100.27,1.64,222.56,7.37,0.74,8.43,10.53,72.22,11.30,6.44,30.10,96.37,5.31
"3529","力旺",20.65,675.20,423.72,420.51,13257.42,18.56,19.66,"NA","NA",6.98,0.91,45.28,58.24,250.57,49.87,21.61,213.76,142.40,19.45
"3531","先益",31.71,646.17,286.64,225.45,3526.00,3.42,106.72,4.78,76.35,6.88,0.80,6.81,10.08,39.47,8.22,3.02,34.17,72.52,5.37
"3537","堡達",43.96,529.55,206.39,150.73,47.18,2.71,134.68,5.49,66.48,13.04,1.38,11.81,21.38,55.16,8.41,4.42,25.47,64.67,2.54
"3540","曜越",59.73,2042.64,156.55,98.92,3.05,2.98,122.48,1.51,241.72,33.77,0.75,0.72,0.83,5.68,0.44,0.43,4.90,21.82,0.21
"3541","西柏",39.47,331.22,201.64,137.52,127.34,8.19,44.56,2.35,155.31,4.85,0.96,14.76,23.15,65.03,15.17,5.32,56.92,110.44,17.90
"3546","宇峻",21.09,1512.42,448.76,436.44,1362.69,8.14,44.84,"*****","*****",16.31,0.87,17.89,23.00,82.25,20.44,6.72,99.70,148.02,11.55
"3548","兆利",49.42,224.62,171.68,150.28,36.36,2.51,145.41,7.57,48.21,2.88,0.77,5.41,10.88,120.50,6.75,7.88,32.45,100.17,15.71
"3551","世禾",28.93,157.96,218.98,199.57,61.70,5.13,71.15,12.99,28.09,1.00,0.52,8.01,10.93,83.69,15.18,6.40,88.74,117.75,10.54
"3552","同致",57.79,400.24,168.67,129.82,13.07,2.07,176.32,2.70,135.18,6.72,0.93,6.50,15.19,75.08,6.50,7.22,13.11,74.73,5.75
"3555","博士旺",26.11,16846.85,380.23,368.62,-7590.01,5.20,70.19,2.36,154.66,32.18,0.07,-30.81,-45.99,-42.42,-473.86,-4.27,69.22,63.55,21.51
"3556","禾瑞亞",20.81,47020.72,448.96,241.73,2481.50,7.21,50.62,1.04,350.96,366.19,0.79,18.22,23.67,59.96,23.01,5.12,40.76,75.98,-12.24
"3558","神準",67.90,160.24,117.73,83.46,240.52,7.46,48.92,4.80,76.04,7.20,1.51,9.91,29.10,300.30,6.52,21.70,27.02,83.59,41.61
"3564","其陽",56.78,186.56,152.73,80.42,11.91,3.94,92.63,2.09,174.64,2.73,0.89,6.06,12.60,32.12,6.24,2.60,24.74,1.35,14.87
"3567","逸昌",14.43,128.53,296.77,296.77,93.14,4.18,87.32,"NA","NA",0.70,49.46,8.01,13.50,29.08,21.75,2.36,308.96,104.77,4.57
"3570","大塚",25.07,3048.58,387.66,324.97,523.89,5.07,71.99,8.11,45.00,56.47,1.46,17.05,22.71,128.14,11.68,10.65,73.94,153.80,10.62
"3577","泓格",24.46,180.25,230.15,50.41,143.02,12.26,29.77,0.77,474.02,1.78,0.77,14.68,19.36,49.77,18.91,3.98,35.68,43.34,3.27
"3580","友威科",57.72,1421.07,161.03,136.30,45.10,4.04,90.34,2.46,148.37,15.04,0.55,13.57,28.41,83.19,23.81,6.37,44.69,170.29,37.90
"3581","博磊",52.84,727.95,164.04,0.98,17.09,4.26,85.68,1.66,219.87,10.34,0.76,4.90,9.43,27.22,5.98,1.26,13.64,27.28,8.49
"3587","閎康",48.46,168.20,179.06,160.77,28.89,3.70,98.64,"NA","NA",1.56,0.65,10.64,18.44,125.98,15.79,10.12,71.27,87.90,10.07
"3594","磐儀",43.20,458.06,222.84,148.41,1088.63,2.92,125.00,1.74,209.77,3.21,0.52,4.16,7.06,18.58,7.14,1.51,21.67,24.85,8.56
"3597","映興",46.02,366.76,259.30,212.14,20.40,3.45,105.79,5.05,72.27,4.78,0.94,7.63,13.22,29.33,7.68,2.06,24.28,73.36,0.93
"3609","三一東林",54.87,250.04,133.99,61.33,-9.24,10.48,34.82,3.18,114.77,3.52,0.74,-7.66,-18.01,-13.24,-11.22,-2.76,-38.23,-76.23,-30.98
"3611","鼎翰",42.73,557.49,175.37,105.44,48.25,5.99,60.93,3.69,98.91,7.70,1.00,12.37,21.83,295.86,12.11,22.71,26.93,134.42,3.89
"3615","安可",27.78,286.66,437.49,388.07,549.00,2.97,122.89,4.62,79.00,1.16,0.30,1.89,2.12,4.24,4.52,0.09,52.65,101.08,3.43
"3623","富晶通",28.23,1858.21,339.45,276.15,-12.15,5.02,72.70,4.91,74.33,15.35,0.67,-4.43,-6.91,-9.51,-7.72,-0.94,-21.26,52.05,-2.34
"3624","光頡",18.18,267.96,411.49,276.87,342.76,4.88,74.79,2.11,172.98,2.62,0.78,14.62,18.54,62.97,18.60,4.99,92.27,86.97,7.84
"3625","西勝",74.37,113.66,103.53,93.61,-22.36,6.42,56.85,1.70,214.70,1.16,0.40,-12.92,-48.27,-43.84,-33.58,-4.68,-7.57,-5.50,-8.04
"3628","盈正",52.93,258.16,138.21,54.80,12.62,3.81,95.80,1.56,233.97,4.13,0.86,3.49,7.00,31.41,3.72,2.55,10.61,26.37,6.74
"3629","地心引力",25.53,1902.13,370.18,350.49,-302.51,5.33,68.48,"NA","NA",7.33,0.27,-45.64,-62.59,-45.49,-169.54,-4.63,-139.43,72.18,-42.47
"3630","新鉅科",51.78,134.96,188.08,148.97,-7.46,3.11,117.36,5.31,68.73,0.40,0.22,-5.80,-12.88,-24.78,-28.58,-2.48,8.14,15.85,0.97
"3631","晟楠",42.23,264.14,673.17,524.01,-1.42,4.98,73.29,0.47,776.59,0.18,0.04,-1.15,-3.50,-6.39,-38.32,-0.58,-44.22,-5.96,-3.04
"3632","研勤",56.41,372.10,154.30,114.23,-1.67,9.49,38.46,6.13,59.54,4.77,0.94,-1.73,-5.59,-2.11,-2.52,0.07,0.00,90.17,0.00
"3646","艾恩特",42.35,418.51,200.76,125.51,25.63,4.50,81.11,3.10,117.74,5.88,0.91,10.25,16.78,27.16,10.81,2.28,40.18,68.05,11.30
"3663","鑫科",34.81,543.40,256.93,85.22,11.83,8.48,43.04,3.20,114.06,10.72,1.43,5.10,6.93,14.08,3.24,1.12,20.67,75.41,2.05
"3664","安瑞-KY",67.72,3398.02,183.89,158.56,-71.23,1.55,235.48,3.44,106.10,33.75,0.62,-23.51,-55.46,-35.69,-38.61,-3.65,0.00,31.18,0.00
"3666","光耀",16.15,209.05,327.43,237.95,-71.29,2.36,154.66,5.54,65.88,2.83,0.61,-19.21,-26.22,-51.73,-31.97,-5.61,89.39,69.71,9.47
"3672","康聯訊",51.44,404.75,164.26,92.50,-0.48,8.95,40.78,1.80,202.77,6.42,0.86,-1.05,-3.15,-2.15,-1.75,-0.35,21.50,-14.50,13.80
"3675","德微",53.49,147.60,137.97,103.45,27.91,4.60,79.34,3.98,91.70,1.49,0.70,15.01,33.38,99.85,20.93,10.26,66.94,81.68,13.13
"3680","家登",56.23,197.75,210.52,142.94,23.28,5.27,69.25,1.74,209.77,0.99,0.41,9.86,20.80,145.57,22.86,11.12,31.79,32.36,6.68
"3684","榮昌",45.09,181.89,189.03,148.84,42.06,4.69,77.82,7.79,46.85,2.59,1.00,11.20,20.52,64.48,10.88,5.00,63.12,61.65,15.39
"3685","元創精密",44.88,108.74,132.73,94.77,-212.03,3.04,120.06,4.26,85.68,1.66,0.62,-1.56,-6.49,-8.27,-3.61,-0.75,5.86,33.57,2.48
"3687","歐買尬",55.96,20748.92,193.50,193.31,43.22,123.60,2.95,62640.67,0.00,83.70,0.24,4.77,12.57,137.89,19.55,2.71,-4.31,583.11,-4.73
"3689","湧德",39.28,276.82,193.86,117.74,23.83,3.66,99.72,3.64,100.27,4.64,1.15,5.92,10.26,51.26,4.92,4.25,44.44,120.31,18.66
"3691","碩禾",30.13,229.77,257.21,190.33,-6.35,4.14,88.16,4.43,82.39,1.39,0.45,-4.19,-7.36,-56.23,-10.11,-6.14,25.74,125.86,4.74
"3693","營邦",58.45,347.20,149.37,63.29,50.26,5.95,61.34,2.09,174.64,8.20,1.33,11.26,23.85,161.60,8.27,11.83,0.00,5.15,0.00
"3707","漢磊",37.82,300.63,326.90,247.10,49.36,5.92,61.65,4.03,90.57,2.90,0.78,9.93,15.41,38.61,12.46,2.47,68.74,70.26,7.11
"3709","鑫聯大投控",73.87,3806.48,132.33,70.57,5.45,11.39,32.04,6.41,56.94,351.85,2.81,3.04,8.64,24.29,0.87,1.85,-36.07,-57.81,-113.27
"3710","連展投控",70.88,131.85,97.22,71.17,-0.29,3.20,114.06,4.58,79.69,2.22,0.77,-2.14,-14.98,-7.54,-4.88,-1.39,1.46,43.74,0.83
"3713","新晶投控",71.74,360.69,141.87,64.20,7.77,12.54,29.10,2.00,182.50,3.88,0.64,3.93,10.60,9.22,5.45,0.88,-44.41,3.42,-29.67
"4102","永日",33.66,221.85,292.94,192.53,24.71,6.11,59.73,3.24,112.65,1.88,0.77,8.01,12.06,17.83,13.38,1.65,60.88,123.48,5.01
"4105","東洋",35.07,275.43,172.60,135.27,61.82,4.28,85.28,2.05,178.04,2.06,0.54,11.87,18.38,56.64,21.79,4.40,42.36,88.21,6.72
"4107","邦特",32.33,198.03,334.26,273.81,116.35,6.95,52.51,3.61,101.10,1.16,0.48,11.92,16.92,89.93,24.55,7.12,112.35,85.76,7.08
"4109","加捷生醫",7.97,206.42,431.49,371.81,-3185.01,6.31,57.84,3.72,98.11,0.72,0.31,-0.53,-0.59,-0.42,-1.72,-0.06,-15.47,7.39,-1.64
"4111","濟生",32.12,169.70,177.97,153.47,90.84,4.05,90.12,7.61,47.96,1.40,0.66,8.97,13.26,28.48,13.48,2.70,44.59,98.25,7.29
"4113","聯上",76.79,8019.90,143.14,15.17,-0.95,459.06,0.79,0.01,36500.00,1.37,0.01,-0.63,-4.27,-6.82,-166.64,-0.68,0.00,17.91,-1.75
"4114","健喬",40.65,157.36,172.57,110.49,1316.87,4.54,80.39,2.01,181.59,0.78,0.41,6.19,9.71,21.09,14.11,2.46,27.13,85.31,5.18
"4116","明基醫",48.90,260.65,172.27,139.58,21.35,7.90,46.20,8.74,41.76,3.96,1.10,9.24,16.68,61.68,8.02,4.04,37.90,176.62,12.26
"4120","友華",66.98,184.12,110.33,72.58,-371.93,7.19,50.76,2.19,166.66,1.26,0.48,-2.42,-8.57,-37.83,-6.24,-3.58,-5.77,19.51,-4.01
"4121","優盛",51.32,320.57,186.68,105.82,1289.24,17.22,21.19,3.28,111.28,5.04,1.12,6.07,11.65,32.18,4.99,2.01,37.89,130.59,15.47
"4123","晟德",23.56,3857.90,72.67,70.14,-6.12,5.72,63.81,3.80,96.05,1.20,0.02,-1.83,-2.85,-9.90,-74.97,0.17,-6.34,-5.48,-8.98
"4126","太醫",25.48,155.23,263.51,185.25,59.81,10.58,34.49,4.31,84.68,1.21,0.59,9.06,12.22,56.95,15.17,4.56,85.84,105.55,2.85
"4127","天良",29.76,140.62,175.88,112.57,3448.14,5.42,67.34,2.46,148.37,1.54,0.79,9.15,13.38,12.97,11.25,1.30,11.79,-20.47,3.13
"4128","中天",7.17,1204.22,1003.93,951.50,25.90,25.42,14.35,4.70,77.65,1.39,0.11,1.04,1.09,2.97,8.85,0.41,31.89,39.94,0.79
"4129","聯合",44.97,266.70,152.13,75.19,13.57,4.39,83.14,0.67,544.77,2.24,0.58,4.47,7.56,10.11,7.05,2.83,20.55,86.80,8.54
"4130","健亞",9.81,356.77,593.04,461.90,-31.03,4.60,79.34,1.81,201.65,1.08,0.28,-0.77,-0.88,-0.82,-2.80,-0.11,1.14,44.69,-2.18
"4131","浩泰",69.00,174.00,99.00,57.00,-1798.00,2.25,162.22,0.86,424.41,1.33,0.32,-13.00,-38.00,-20.00,-43.00,-1.49,-1.00,-134.00,-2.00
"4138","曜亞",42.04,846.98,198.19,165.51,135.00,7.08,51.55,2.82,129.43,6.06,0.48,5.66,9.24,59.39,10.83,4.57,31.62,160.79,10.03
"4139","馬光-KY",68.52,199.01,80.18,55.81,-1.12,9.13,39.97,9.40,38.82,2.94,0.68,-1.64,-6.90,-7.09,-2.92,-0.73,33.45,234.19,27.60
"4147","中裕",33.80,406.31,656.33,236.05,"*****",4.39,83.14,0.27,1351.85,0.59,0.12,-5.95,-9.52,-10.66,-47.83,-1.07,-183.47,"NA","NA"
"4153","鈺緯",18.82,451.51,416.21,276.51,337.53,3.98,91.70,1.78,205.05,4.21,0.76,4.09,4.96,10.95,5.23,0.85,31.20,46.32,4.70
"4154","樂威科-KY",56.43,107.00,100.97,69.59,-817.30,5.76,63.36,3.81,95.80,1.42,0.58,-4.90,-10.71,-11.95,-9.33,-0.98,0.00,8.66,0.00
"4157","太景*-KY",7.35,4630.67,1849.62,1808.21,0.00,0.24,1520.83,0.22,1659.09,1.49,0.03,-19.37,-21.33,-60.49,-654.61,-0.33,0.00,0.00,0.00
"4160","訊聯基因",23.75,1639.45,375.98,340.16,314.15,6.20,58.87,7.06,51.69,26.22,1.24,5.91,7.79,13.69,4.74,1.06,48.78,69.29,12.20
"4161","聿新科",52.63,172.21,140.87,90.53,7.84,2.97,122.89,2.27,160.79,1.46,0.51,3.58,6.66,12.14,6.13,1.00,8.91,29.24,4.57
"4162","智擎",2.38,108416.20,4986.32,4934.32,5097.94,4.07,89.68,2.46,148.37,327.51,0.16,7.97,8.16,26.93,48.71,2.22,256.56,1.49,-4.80
"4163","鐿鈦",50.48,189.82,181.19,108.52,34.31,9.58,38.10,1.60,228.12,1.61,0.58,10.31,19.93,108.16,17.31,8.75,31.36,65.45,7.99
"4167","松瑞藥",23.63,359.88,398.08,250.63,331.85,3.23,113.00,0.88,414.77,1.16,0.28,1.09,1.09,1.15,2.87,0.11,74.73,33.04,12.17
"4168","醣聯",15.80,168.95,1603.11,1536.15,-4944.10,151.94,2.40,"NA","NA",0.03,0.02,-14.13,-15.68,-20.53,-730.67,-2.21,-376.65,"NA",-8.50
"4171","瑞基",32.01,386.70,277.88,214.80,42.19,5.62,64.94,0.72,506.94,2.40,0.45,13.48,19.86,59.25,29.00,4.82,92.87,103.10,11.85
"4173","久裕",61.93,4421.40,145.81,141.22,2449.93,3.63,100.55,8.21,44.45,34.54,0.22,1.39,3.38,10.66,6.15,0.84,4.60,565.14,5.18
"4174","浩鼎",7.50,627.82,2276.44,2170.97,-479.47,1.71,213.45,2.84,128.52,0.01,0.00,-34.10,-37.96,-83.56,-40316.79,-7.27,-732.44,-785.25,-22.61
"4175","杏一",81.86,215.11,81.94,41.82,5.74,39.97,9.13,4.61,79.17,3.51,1.01,2.97,13.79,61.11,2.43,4.83,34.52,"NA",40.28
"4183","福永生技",41.57,450.00,336.59,251.43,13.87,5.15,70.87,4.23,86.28,6.52,0.84,4.90,8.35,11.54,5.47,1.07,4.84,71.13,-3.17
"4188","安克",6.15,756.62,1315.35,1226.35,-463.47,11.98,30.46,1.06,344.33,0.86,0.11,-9.28,-9.89,-10.21,-88.18,-1.01,-124.97,-308.10,-6.03
"4192","杏國",42.97,6834.45,186.58,149.09,-82.08,8.52,42.84,0.39,935.89,3.28,0.03,-29.63,-54.53,-16.39,-1189.80,-1.64,-112.31,-1062.56,-69.06
"4198","欣大健康",59.43,306.95,223.23,123.38,-28.70,4.89,74.64,1.05,347.61,2.82,0.61,-17.22,-44.67,-31.83,-27.18,-3.77,-51.45,-431.16,-14.29
"4205","中華食",17.00,283.00,478.00,454.00,211.00,9.74,37.47,21.09,17.30,2.95,0.83,15.92,19.11,50.38,19.15,3.97,112.84,104.12,3.90
"4207","環泰",44.00,183.03,220.33,146.67,10.15,4.67,78.15,6.96,52.44,2.07,0.89,4.00,6.29,17.53,3.79,0.79,0.53,123.57,-1.47
"4303","信立",42.49,181.91,134.87,116.93,-5.61,6.41,56.94,5.46,66.84,0.55,0.24,-2.71,-4.64,-5.62,-12.66,-0.61,24.05,-4.69,-0.97
"4304","勝昱",61.56,152.10,112.40,73.86,-14.29,4.54,80.39,8.28,44.08,3.50,0.98,-10.18,-23.67,-15.30,-10.98,-1.56,0.00,0.00,-44.70
"4305","世坤",11.28,398.87,742.57,687.55,3116.15,4.26,85.68,9.84,37.09,3.29,0.75,12.06,13.86,33.41,16.14,2.67,202.83,126.44,9.17
"4401","東隆興",53.35,132.37,127.06,48.88,7.53,9.53,38.30,2.54,143.70,1.36,0.69,3.29,6.22,16.77,4.20,1.37,27.04,74.43,4.99
"4402","郡都開發",49.30,169.91,133.81,118.69,0.87,4.52,80.75,4.53,80.57,0.92,0.30,-0.78,-2.86,-0.12,-4.64,-0.17,11.03,-61.66,7.57
"4406","新昕纖",22.34,316.76,281.71,185.94,16.00,8.89,41.05,3.79,96.30,2.49,0.67,2.56,3.22,4.71,3.61,0.40,-1.66,105.25,-0.96
"4413","飛寶企業",27.38,368.78,726.35,544.28,3893.68,6.95,52.51,6.37,57.29,6.03,1.55,12.32,16.81,17.24,7.79,1.72,370.64,-207.02,40.59
"4416","三圓",88.15,150946.70,108.91,29.60,-2.21,28.65,12.73,0.01,36500.00,34.27,0.01,-0.71,-13.50,-46.61,-283.24,-4.71,-15.21,-111.21,-49.70
"4417","金洲",34.55,244.13,235.49,138.09,34.78,4.41,82.76,2.10,173.80,2.30,0.71,9.06,13.32,67.56,12.29,4.80,25.73,83.95,3.25
"4419","皇家美食",78.10,350.06,61.74,54.09,-1.45,54.19,6.73,18.88,19.33,2.62,0.53,-3.52,-23.83,-7.07,-10.16,-0.63,21.69,162.86,5.11
"4420","光明",56.84,127.37,105.02,71.99,0.52,8.69,42.00,7.51,48.60,0.50,0.34,0.51,-0.36,-2.66,-0.46,-0.11,16.44,16.77,-0.95
"4430","耀億",47.28,135.61,126.64,74.43,1.07,6.77,53.91,2.20,165.90,1.10,0.52,0.74,0.47,0.31,0.46,0.17,26.93,30.58,8.83
"4432","銘旺實",17.82,484.41,476.00,344.64,679.43,6.63,55.05,3.54,103.10,6.14,1.06,11.90,14.76,39.42,11.18,3.41,124.93,162.90,20.04
"4433","興采",57.51,117.20,89.32,51.85,9.59,11.37,32.10,3.02,120.86,1.23,0.64,2.68,4.94,29.88,3.63,2.51,19.30,50.16,8.39
"4442","竣邦-KY",44.98,346.16,179.86,135.71,25.36,4.90,74.48,7.86,46.43,8.71,1.52,7.67,13.05,30.50,4.83,2.31,19.13,106.23,9.60
"4502","健信",74.25,135.86,115.40,65.47,64.34,4.98,73.29,2.40,152.08,1.29,0.59,1.11,-3.63,-4.18,-1.64,-0.39,-3.46,36.85,-1.05
"4503","金雨",22.05,165.83,266.29,176.93,-20.39,3.73,97.85,2.01,181.59,0.48,0.24,-4.88,-7.21,-9.88,-21.33,-0.84,-18.00,-37.29,-2.64
"4506","崇友",45.21,444.85,159.54,99.69,2301.69,4.57,79.86,1.54,237.01,4.17,0.54,9.73,17.52,58.36,17.89,4.79,20.89,121.97,5.55
"4510","高鋒",60.84,205.47,160.72,101.38,2.57,4.39,83.14,1.81,201.65,1.26,0.42,1.74,2.62,6.57,2.27,0.46,12.35,64.22,4.73
"4513","福裕",66.81,452.75,156.54,68.03,1.43,5.13,71.15,1.21,301.65,4.59,0.64,-1.86,-2.82,1.65,-1.43,-0.30,-7.77,0.78,-0.07
"4523","永彰",36.44,466.60,155.75,73.89,-36.17,3.77,96.81,1.50,243.33,2.61,0.40,-6.60,-10.02,-13.69,-16.99,-1.44,-18.80,12.52,0.00
"4527","方方土霖",49.00,299.00,177.00,123.00,31.00,2.70,135.18,3.50,104.28,5.20,1.00,7.00,14.00,33.00,7.00,2.68,6.00,78.00,-2.00
"4528","江興鍛",47.42,153.85,160.22,125.73,9.75,4.68,77.99,4.26,85.68,1.21,0.54,4.46,8.08,27.07,7.41,2.14,18.63,80.82,3.83
"4529","淳紳",4.85,342.87,1273.47,1234.50,15.10,48.82,7.47,5.83,62.60,0.02,0.01,2.42,2.88,2.89,842.75,0.33,-144.02,0.00,-4.79
"4530","宏易",26.58,319.22,365.83,337.17,3.13,13.77,26.50,18.03,20.24,3.33,0.56,2.08,3.48,1.26,4.46,-0.27,60.12,58.37,6.42
"4533","協易機",60.99,409.70,196.98,148.46,3.90,5.58,65.41,2.53,144.26,3.79,0.57,0.83,1.19,5.23,0.81,0.18,-2.28,127.48,-2.41
"4534","慶騰",46.54,158.35,148.19,96.14,-15.36,2.57,142.02,1.84,198.36,1.54,0.54,-8.73,-17.01,-15.14,-16.99,-1.71,24.58,120.10,7.15
"4535","至興",16.46,270.69,418.23,321.67,737.49,6.04,60.43,5.43,67.21,3.15,0.98,9.56,11.44,55.27,9.76,2.82,81.21,138.19,4.67
"4538","大詠城",25.03,179.56,454.61,383.69,111.83,3.82,95.54,5.60,65.17,1.24,0.68,9.03,11.11,19.77,13.19,1.59,113.08,101.38,9.23
"4541","晟田",58.60,174.92,182.02,141.36,693.29,4.97,73.44,2.27,160.79,0.75,0.34,3.53,7.38,22.31,8.91,1.80,39.34,83.06,5.80
"4542","科嶠",54.72,237.31,161.75,101.68,-0.42,2.97,122.89,1.19,306.72,2.81,0.55,0.25,0.00,-1.63,0.00,0.04,-3.33,6.11,-4.65
"4543","萬在",32.74,170.46,199.28,153.35,26.66,4.79,76.20,2.50,146.00,0.87,0.41,6.18,8.89,33.54,14.49,2.49,54.36,94.17,10.54
"4549","桓達",24.74,263.98,437.12,349.53,111.68,5.76,63.36,2.32,157.32,1.92,0.66,15.04,20.10,81.55,22.64,6.59,94.42,100.81,5.18
"4550","長佳",48.99,252.43,150.10,106.32,121.20,2.95,123.72,0.37,986.48,3.46,0.75,5.97,12.53,32.42,7.89,2.83,27.30,102.36,19.74
"4554","橙的",28.21,1874.64,294.90,191.88,20.43,4.12,88.59,1.14,320.17,14.40,0.53,4.16,6.16,13.03,7.49,1.14,1.97,135.64,-3.56
"4556","旭然",54.55,132.44,114.91,73.92,348.67,4.75,76.84,1.21,301.65,0.83,0.38,2.67,4.04,11.89,4.68,0.78,12.14,24.71,4.90
"4558","寶緯",56.24,204.23,196.37,71.16,529.72,4.08,89.46,2.25,162.22,3.06,0.91,3.49,7.21,15.28,3.10,1.25,15.78,5.55,-2.39
