"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"2010","春源",43.40,238.22,179.30,123.31,16.16,4.95,73.73,3.19,114.42,4.12,1.07,5.44,8.79,21.42,4.52,1.65,12.80,48.63,1.85
"2012","春雨",57.67,323.52,244.66,119.21,631.01,4.79,76.20,2.09,174.64,3.27,0.75,3.96,7.86,17.49,4.38,1.03,-14.72,90.06,-5.06
"2013","中鋼構",63.28,357.74,119.18,31.25,8.49,13.32,27.40,2.32,157.32,11.42,1.34,4.16,9.96,32.55,2.73,2.69,13.95,95.06,9.62
"2014","中鴻",53.45,239.18,147.52,41.42,-4.32,48.65,7.50,3.90,93.58,3.22,0.96,-2.25,-5.86,-8.24,-2.93,-0.62,-1.46,54.02,-0.51
"2015","豐興",16.59,229.95,336.18,114.97,69.12,17.43,20.94,4.01,91.02,3.55,1.29,9.34,11.20,51.56,7.20,4.26,100.75,71.06,4.44
"2017","官田鋼",47.11,254.28,119.01,80.89,2.35,11.52,31.68,2.92,125.00,0.87,0.27,2.13,2.41,3.95,5.00,0.28,-8.75,26.43,-3.03
"2020","美亞",44.60,488.85,172.97,58.68,24.58,10.58,34.49,1.63,223.92,4.82,0.66,10.91,19.09,36.89,15.78,3.09,-6.91,58.36,-2.96
"2022","聚亨",27.54,188.46,210.26,82.73,3.72,11.38,32.07,2.97,122.89,2.39,0.88,-4.61,-7.28,-13.32,-6.17,-0.49,-17.61,112.06,-3.50
"2023","燁輝",61.19,161.08,93.70,54.30,0.08,16.66,21.90,6.59,55.38,1.66,0.73,0.50,-5.09,-10.50,-2.78,-0.81,9.90,55.99,2.73
"2024","志聯",37.45,145.00,200.03,90.09,2.26,5.17,70.59,2.22,164.41,1.15,0.60,1.46,1.43,1.71,1.45,0.16,27.48,68.63,5.80
"2025","千興",5.51,409.72,1283.12,244.17,-991.49,110.01,3.31,1.87,195.18,2.91,0.63,-14.65,-15.52,-14.14,-23.24,-1.42,0.00,0.00,0.00
"2027","大成鋼",42.09,318.05,322.55,68.85,7.00,11.45,31.87,1.32,276.51,2.79,0.66,4.10,6.12,26.97,5.22,1.53,64.92,117.98,9.93
"2028","威致",52.92,154.56,154.93,23.10,721.96,11.27,32.38,2.63,138.78,2.57,1.10,3.91,6.93,11.16,3.10,0.98,5.14,45.62,-0.68
"2029","盛餘",10.66,439.22,721.92,521.23,214.36,15.29,23.87,6.25,58.40,6.03,1.22,5.29,5.81,22.88,4.31,1.81,34.88,90.15,-0.02
"2030","彰源",58.08,170.37,186.53,66.75,2.97,10.09,36.17,2.65,137.73,2.59,1.03,3.03,4.77,11.10,1.90,0.84,11.60,38.26,2.47
"2031","新光鋼",58.21,217.96,158.86,94.43,4.99,2.98,122.48,1.98,184.34,3.06,0.50,6.20,12.10,49.62,10.12,4.50,12.89,28.23,1.85
"2032","新鋼",12.91,361.18,1064.59,725.13,116.97,4.70,77.65,9.45,38.62,5.69,1.54,3.09,3.51,4.90,1.99,0.45,-91.77,31.76,-4.07
"2033","佳大",12.92,222.38,338.04,156.60,7.78,3.69,98.91,2.04,178.92,1.23,0.48,1.48,1.52,2.44,2.72,0.19,53.44,71.99,4.87
"2034","允強",53.23,164.16,127.02,31.43,30.97,13.40,27.23,2.70,135.18,1.82,0.71,0.33,-1.06,-2.83,-0.71,-0.22,-2.90,27.98,-3.82
