"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3483","力致",46.14,217.88,164.16,129.35,-209.97,2.17,168.20,5.47,66.72,2.78,0.75,-0.68,-1.83,-8.88,-1.32,-0.73,12.43,60.00,6.44
"3484","崧騰",44.72,297.22,228.99,164.49,24.39,3.96,92.17,3.52,103.69,4.67,1.04,6.52,11.83,34.88,6.00,3.04,19.89,54.22,1.59
"3489","森寶",59.30,247664.17,417.88,131.72,-2.02,5.19,70.32,0.62,588.70,991.85,0.34,-2.14,-6.02,-6.92,-7.86,-0.84,13.90,-66.30,4.36
"3490","單井",28.30,213.88,262.21,236.71,53839.72,6.78,53.83,12.69,28.76,3.08,1.01,17.05,24.36,92.67,16.77,6.44,128.32,122.62,22.72
"3491","昇達科",24.10,223.58,243.57,208.03,534.68,3.72,98.11,4.44,82.20,1.86,0.67,11.75,15.08,57.63,17.58,4.52,75.22,98.34,10.16
"3492","長盛",47.82,343.50,165.40,111.77,46.09,4.60,79.34,5.33,68.48,7.66,1.24,8.67,17.48,30.68,6.82,2.29,26.88,"NA",9.95
"3498","陽程",34.02,475.32,263.36,215.72,41.90,1.76,207.38,3.04,120.06,4.27,0.62,8.86,13.49,63.75,12.56,5.20,16.26,67.09,2.12
"3499","環天科",26.49,194.48,209.06,150.72,12.79,12.10,30.16,4.10,89.02,1.75,0.70,2.12,2.62,4.67,2.74,0.30,41.54,-287.18,9.50
"3508","位速",9.18,903.33,141.00,122.77,0.00,2.87,127.17,12.81,28.49,2.58,0.26,-18.27,-20.38,-47.83,-81.08,-4.97,-54.57,116.15,-4.30
"3511","矽瑪",39.23,216.25,150.64,129.90,16.36,3.86,94.55,8.28,44.08,3.48,0.96,3.73,6.10,9.05,2.46,1.10,21.46,41.84,10.51
"3512","皇龍",42.53,284.20,191.44,115.74,3.26,2.22,164.41,2.03,179.80,2.48,0.66,3.38,4.44,5.02,3.72,0.55,-67.96,-67.99,-34.86
"3516","亞帝歐",17.02,201.75,333.07,255.13,-11.36,2.56,142.57,1.76,207.38,0.81,0.36,-2.19,-2.94,-6.91,-6.59,-0.67,8.86,-11.29,0.87
"3520","華盈",60.90,292.53,166.45,145.34,-4.32,2.08,175.48,5.18,70.46,3.69,0.61,-4.23,-13.01,-6.82,-7.97,-0.79,13.66,6.58,9.43
"3521","鴻翊",42.54,306.34,186.23,58.25,7.38,7.83,46.61,1.70,214.70,3.74,0.83,3.78,5.26,5.19,4.02,0.52,-53.15,151.75,-30.57
"3522","御嵿",46.54,282.39,215.39,198.33,-6.05,1.94,188.14,10.26,35.57,3.65,0.77,-2.36,-5.10,-14.58,-3.71,-1.18,28.28,57.15,21.41
"3523","迎輝",68.51,94.30,78.00,61.40,-7.80,1.85,197.29,4.84,75.41,0.46,0.32,-12.38,-39.71,-40.43,-42.83,-4.03,-6.89,"NA",-1.76
"3526","凡甲",31.67,249.05,235.80,199.75,116.42,2.69,135.68,6.57,55.55,3.27,0.90,4.84,7.10,17.73,5.38,1.42,66.23,75.35,15.15
"3527","聚積",21.66,834.06,363.98,283.53,157.90,5.09,71.70,4.42,82.57,11.33,0.99,4.82,6.39,36.18,4.84,3.51,36.76,99.20,9.57
"3529","力旺",10.74,373.31,718.69,710.36,"NA",20.03,18.22,"NA","NA",2.19,0.54,23.85,26.60,70.71,43.89,6.32,258.89,107.97,3.32
"3531","先益",26.82,356.28,309.25,276.80,1025.00,2.89,126.29,7.88,46.31,3.42,0.73,0.88,1.04,5.62,1.06,0.30,44.38,102.33,7.53
"3537","堡達",39.57,362.48,246.14,189.21,23.21,3.10,117.74,7.32,49.86,8.86,1.55,5.49,8.34,18.25,3.24,1.41,-14.36,64.11,-13.24
"3540","曜越",44.69,1073.01,197.87,109.57,2.98,5.08,71.85,2.18,167.43,22.27,1.19,1.33,2.08,0.80,1.03,0.41,-2.99,38.85,-5.24
"3541","西柏",34.57,316.13,249.28,174.39,100.80,7.68,47.52,2.63,138.78,5.19,1.06,14.57,22.61,51.11,13.68,4.27,81.36,101.53,13.41
"3546","宇峻",11.80,814.65,763.71,735.00,"*****",7.97,45.79,"*****","*****",5.97,0.65,-3.15,-3.61,-6.91,-4.86,-0.92,27.12,177.54,1.15
"3548","兆利",43.34,193.20,163.20,132.62,50.39,2.44,149.59,7.81,46.73,2.57,0.85,4.41,7.58,53.40,5.07,3.92,8.80,53.87,2.80
"3551","世禾",19.78,172.11,319.09,301.88,42.52,3.15,115.87,16.58,22.01,0.82,0.41,5.60,6.77,41.12,13.31,3.16,46.17,70.07,1.11
"3552","同致",55.57,277.05,145.12,104.36,41.72,2.96,123.31,2.91,125.42,5.44,0.93,10.81,22.58,124.20,11.22,9.39,2.04,56.10,-4.30
"3555","博士旺",39.61,23752.90,247.10,216.46,0.00,7.90,46.20,2.44,149.59,16.02,1.31,-112.35,-193.06,-71.22,-86.41,-13.32,0.00,96.83,0.00
"3556","禾瑞亞",20.96,24567.37,458.16,409.78,227.03,7.79,46.85,2.05,178.04,191.09,0.65,14.48,18.25,46.00,22.08,4.10,83.52,102.26,3.04
"3558","神準",47.62,708.76,193.33,169.78,2592.89,7.44,49.05,10.19,35.81,23.41,1.62,17.32,34.04,191.24,10.71,16.60,38.52,168.84,14.04
"3564","其陽",49.60,169.04,205.98,126.77,128.98,5.63,64.83,4.40,82.95,2.78,1.48,14.13,24.91,75.97,9.48,6.16,83.99,31.60,6.54
"3567","逸昌",9.21,153.30,388.05,384.67,51909.38,3.84,95.05,"NA","NA",138.83,63.08,8.29,9.21,13.98,13.13,1.23,296.98,131.01,6.24
"3570","大塚",23.20,2362.73,451.74,397.98,0.00,3.78,96.56,10.16,35.92,41.99,1.40,12.04,15.62,64.02,8.58,5.01,58.99,95.38,3.27
"3577","泓格",26.12,177.94,306.74,113.99,28.97,10.97,33.27,1.08,337.96,1.31,0.63,6.94,9.22,20.68,10.56,1.76,78.22,44.38,5.39
"3580","友威科",63.27,216.90,119.40,94.08,-11.83,1.36,268.38,3.84,95.05,2.20,0.52,-9.41,-23.93,-15.85,-19.08,-1.69,10.60,144.93,6.03
"3581","博磊",22.19,590.25,405.86,289.26,57.86,2.93,124.57,2.43,150.20,6.20,0.85,4.89,6.67,12.70,5.65,0.91,58.13,208.90,6.50
"3587","閎康",24.18,132.18,168.48,160.26,3907.23,3.21,113.70,"NA","NA",1.20,0.69,11.37,14.17,52.29,15.86,3.85,100.83,84.52,8.62
"3594","磐儀",43.44,530.53,199.36,138.32,623.96,2.62,139.31,1.49,244.96,6.33,0.76,2.70,3.98,8.64,3.02,0.81,-28.36,-46.69,-24.82
"3597","映興",48.36,307.14,190.97,156.23,10.75,3.41,107.03,5.34,68.35,3.99,0.81,3.41,5.84,10.26,15.37,0.85,16.05,242.03,3.91
"3609","三一東林",44.77,182.95,134.09,99.73,-19.51,6.21,58.77,3.25,112.30,2.24,0.73,-7.95,-14.43,-28.35,-11.28,-2.95,0.00,80.21,0.00
"3611","鼎翰",52.97,519.96,354.40,305.87,128.05,6.87,53.12,3.95,92.40,4.65,0.82,18.01,32.91,200.98,21.70,15.14,75.53,"NA",6.78
"3615","安可",16.13,163.23,420.35,395.32,4.36,2.91,125.42,10.75,33.95,0.41,0.24,1.08,1.02,3.69,3.64,0.38,51.61,48.93,3.01
"3623","富晶通",41.68,555.05,212.13,196.52,"NA",7.52,48.53,8.48,43.04,7.99,0.84,16.54,24.78,50.00,19.84,3.37,49.09,258.26,4.88
"3624","光頡",26.44,194.23,250.18,173.08,20.71,3.98,91.70,2.50,146.00,1.21,0.45,4.59,6.02,15.47,9.66,1.28,49.63,65.73,9.24
"3625","西勝",61.20,329.01,172.74,76.30,1.19,5.56,65.64,1.26,289.68,3.79,0.63,1.13,0.49,0.42,0.30,0.05,-2.59,-71.68,-1.59
"3628","盈正",40.95,223.13,182.43,95.55,79.99,4.39,83.14,2.03,179.80,3.48,0.93,6.13,10.20,49.27,6.45,3.92,21.81,"NA",2.92
"3629","地心引力",61.60,155.11,133.04,97.02,-25.42,3.19,114.42,2.13,171.36,1.35,0.43,35.47,-102.70,-62.44,-79.99,-7.55,39.89,10.10,7.47
"3630","新鉅科",43.16,115.54,106.57,96.71,-34.81,4.29,85.08,11.15,32.73,13.28,0.25,-16.50,-27.04,-69.90,-72.34,-7.04,-7.93,49.25,-2.81
"3631","晟楠",38.39,286.02,237.16,197.12,-32.19,4.77,76.51,1.75,208.57,1.44,0.31,-14.64,-26.34,-10.62,-58.27,-4.59,25.07,"NA",10.66
"3632","研勤",58.05,341.78,275.27,164.01,6.51,6.10,59.83,5.75,63.47,4.98,1.31,5.71,11.50,23.24,3.65,1.57,-22.38,9.56,-7.02
"3646","艾恩特",25.26,636.27,340.56,250.35,8.57,5.26,69.39,2.92,125.00,5.60,0.88,0.78,0.92,1.79,0.81,0.12,35.38,89.38,2.50
"3663","鑫科",36.52,198.11,153.24,96.80,-10.55,7.45,48.99,7.58,48.15,4.24,1.28,-10.22,-18.55,-29.33,-8.59,-2.60,60.81,61.15,19.02
"3664","安瑞-KY",23.16,4642.15,517.32,490.92,0.00,2.44,149.59,2.40,152.08,20.03,0.45,2.68,3.61,-17.78,5.91,0.61,0.00,104.13,0.00
"3666","光耀",29.79,334.77,262.97,229.23,10.92,2.00,182.50,7.49,48.73,4.17,0.83,1.77,2.22,6.54,1.91,0.46,58.00,108.50,6.02
"3672","康聯訊",22.74,387.48,332.83,261.85,416.57,13.31,27.42,4.70,77.65,8.23,1.41,15.94,21.98,40.98,11.26,3.22,56.55,120.98,4.69
"3675","德微",17.32,233.32,353.32,304.33,183.78,4.44,82.20,7.55,48.34,2.62,0.93,8.31,10.28,24.64,8.69,2.10,117.02,99.37,17.89
"3680","家登",65.84,122.78,93.54,45.82,1.68,10.55,34.59,4.72,77.33,1.64,0.82,0.75,0.62,1.40,0.35,0.17,-1.69,12.58,-1.64
"3684","榮昌",31.60,551.26,274.50,253.34,5919.95,4.78,76.35,15.50,23.54,9.40,1.19,18.70,27.44,60.76,15.73,5.11,66.78,143.82,13.41
"3685","元創精密",23.08,178.77,315.17,272.37,-44.57,2.24,162.94,7.07,51.62,1.06,0.40,-17.05,-23.13,-25.42,-38.66,-2.94,33.31,45.62,5.06
"3687","歐買尬",30.34,3485.00,304.64,302.35,-35189.84,24.32,15.00,466.51,0.78,15.98,0.31,-4.54,-6.34,-33.23,-13.21,-3.61,-19.69,-119.95,-7.67
"3689","湧德",41.20,272.16,171.77,85.80,19.81,3.91,93.35,2.56,142.57,4.62,0.99,3.71,6.06,34.09,3.66,2.52,6.63,49.76,-5.13
"3691","碩禾",55.02,364.85,223.60,173.08,27.31,3.56,102.52,5.75,63.47,6.48,1.26,20.03,40.50,489.94,15.25,39.65,12.51,17.97,-2.39
"3693","營邦",38.24,405.62,365.84,268.41,95.12,9.69,37.66,4.48,81.47,9.02,1.66,11.37,19.08,110.32,6.77,8.87,21.10,76.43,0.00
"3707","漢磊",46.30,145.33,136.71,90.50,-37.25,4.75,76.84,4.11,88.80,2.10,0.75,-12.66,-21.33,-33.31,-17.19,-3.39,-14.37,373.22,-2.15
"4102","永日",19.51,166.17,264.62,144.07,0.00,4.64,78.66,2.38,153.36,0.96,0.49,-4.17,-5.07,-6.45,-8.71,-0.65,6.06,41.48,0.00
"4105","東洋",35.32,293.43,207.89,180.00,61.15,3.67,99.45,2.00,182.50,1.39,0.39,15.67,24.14,61.36,39.01,4.87,30.90,56.94,0.27
"4107","邦特",24.21,212.32,293.05,261.33,113.26,6.39,57.12,5.01,72.85,1.35,0.52,13.14,16.71,57.95,25.07,4.07,77.01,103.67,8.02
"4109","加捷生醫",37.73,130.19,130.63,88.02,934.51,11.44,31.90,2.89,126.29,1.24,0.55,3.06,3.90,8.67,4.74,0.51,24.36,20.49,5.48
"4111","濟生",31.11,144.24,166.70,137.26,114.08,3.67,99.45,7.69,47.46,1.16,0.65,2.73,3.93,9.86,4.19,0.68,31.44,97.24,4.34
"4113","聯上",47.71,1219.01,208.50,11.46,5.06,97.07,3.76,0.10,3650.00,0.65,0.03,4.64,7.78,13.95,28.96,1.37,0.00,0.00,-3.52
"4114","健喬",34.37,141.14,173.88,109.44,81.99,3.76,97.07,2.36,154.66,0.79,0.38,-0.23,-1.21,-0.24,-1.59,0.25,4.43,15.69,0.15
"4116","明基醫",26.89,195.98,227.02,186.06,143.52,5.21,70.05,4.99,73.14,2.01,0.78,9.66,13.94,29.18,12.26,3.06,24.44,86.96,3.77
"4120","友華",38.18,238.94,213.20,144.74,1833.20,7.33,49.79,2.82,129.43,2.96,0.93,2.75,4.00,23.64,2.77,2.57,47.06,73.08,10.84
"4121","優盛",45.63,264.73,238.29,144.44,-4.90,22.62,16.13,3.70,98.64,4.88,1.36,-2.65,-5.30,-9.07,-2.22,-0.38,14.80,8.04,5.14
"4123","晟德",46.68,443.32,183.74,144.78,3.95,10.30,35.43,2.75,132.72,2.62,0.36,3.17,3.99,22.45,6.41,1.78,-1.73,-2.25,-0.95
"4126","太醫",24.44,160.28,282.15,203.14,481.12,9.46,38.58,4.35,83.90,1.35,0.66,14.31,18.18,63.93,21.66,5.32,83.14,88.26,6.73
"4127","天良",44.55,127.48,95.98,66.21,701.07,8.97,40.69,2.49,146.58,1.10,0.57,3.90,5.96,13.87,5.84,1.07,24.42,154.26,7.67
"4128","中天",9.05,782.20,564.60,534.26,-35.82,35.92,10.16,3.92,93.11,1.31,0.16,-2.75,-3.06,-6.09,-18.16,-0.46,-19.70,-22.30,-1.70
"4129","聯合",31.62,295.13,291.16,209.92,16.39,7.22,50.55,0.78,467.94,1.95,0.61,6.29,9.61,9.34,9.60,2.29,39.50,36.23,8.36
"4130","健亞",15.61,569.95,924.91,829.73,10.64,5.27,69.25,2.46,148.37,1.18,0.23,2.49,2.79,5.76,9.73,0.46,31.15,111.55,-1.04
"4131","浩泰",3.00,193.00,1555.00,278.00,-1500.00,3.46,105.49,1.72,212.20,0.26,0.13,-7.40,-9.90,-4.50,-77.00,-0.45,1223.00,-606.00,16.92
"4138","曜亞",34.28,2425.45,377.43,308.70,36.00,6.22,58.68,2.95,123.72,18.61,0.61,6.89,9.83,52.54,9.86,4.05,47.64,132.56,5.43
"4139","馬光-KY",51.60,230.18,130.04,106.99,-7.61,4.89,74.64,14.12,25.84,2.99,0.77,-6.90,-10.92,-24.45,-6.10,-1.70,-24.90,-38.45,-11.67
"4147","中裕",0.54,30633.35,17181.43,17179.19,"NA","NA","NA","NA","NA",9999999.99,9999999.99,-13.86,-14.02,-19.07,9999999.99,-2.16,-1675.67,"NA","NA"
"4153","鈺緯",39.49,527.25,304.54,239.25,25.33,5.60,65.17,4.16,87.74,5.31,0.78,12.11,19.84,46.53,11.19,4.02,49.32,134.54,9.79
"4154","樂威科-KY",30.92,334.19,255.82,163.36,-1758.84,3.84,95.05,2.37,154.00,6.57,1.38,-6.07,-8.54,-10.55,-4.56,-1.13,-25.76,"NA",-17.21
"4157","太景*-KY",24.90,4192.07,419.34,415.74,0.00,18.44,19.79,18.20,20.05,6.40,0.09,-47.92,-63.84,-93.52,-529.45,-0.59,0.00,0.00,0.00
"4160","訊聯基因",18.10,2537.01,456.58,374.27,0.00,6.26,58.30,5.46,66.84,23.99,0.74,-3.45,-4.04,-3.93,-4.67,-0.54,-31.33,-204.81,-6.76
"4161","聿新科",28.02,224.97,247.70,215.15,12.28,2.83,128.97,2.65,137.73,1.14,0.35,2.29,2.85,7.80,5.81,0.53,15.11,30.69,0.32
"4162","智擎",2.45,26367.23,4786.75,4786.75,"NA",103.53,3.52,"NA","NA",81.93,0.16,12.75,12.95,39.91,77.68,3.87,675.30,"NA",11.11
"4163","鐿鈦",40.16,166.08,154.66,84.90,41.55,10.58,34.49,2.04,178.92,2.18,0.83,13.30,22.04,89.47,15.60,7.31,33.63,77.44,17.30
"4167","松瑞藥",50.95,111.98,123.47,54.35,"NA",4.72,77.33,1.83,199.45,0.55,0.35,-14.71,-34.23,-23.54,-44.06,-2.62,"NA","NA","NA"
"4168","醣聯",3.17,231.18,2418.77,2408.99,-8972.33,2.28,160.08,"NA","NA",0.01,0.00,-3.43,-3.64,-9.81,-1107.54,-1.02,53.57,"NA",2.44
"4171","瑞基",33.70,201.22,273.10,234.90,-6.79,11.08,32.94,1.25,292.00,0.66,0.28,-4.16,-7.07,-7.17,-16.64,-0.72,-6.18,-21.00,-1.00
"4173","久裕",82.38,3140.09,116.96,113.27,3.02,3.25,112.30,5.35,68.22,32.59,0.22,0.72,2.33,10.32,1.86,0.56,4.14,211.19,14.17
"4174","浩鼎",1.74,9587.09,1856.85,1823.31,"*****","*****","*****","*****","*****",0.00,0.00,-21.40,-21.82,-55.05,"*****",-5.66,-293.06,-1369.54,-14.82
"4175","杏一",62.16,205.94,148.20,75.23,47.99,85.29,4.27,4.82,75.72,8.46,2.23,7.11,18.59,59.52,3.12,4.83,17.36,"NA",5.13
"4183","福永生技",34.41,365.98,299.95,246.58,34.03,6.46,56.50,6.82,53.51,5.64,1.28,11.46,18.08,20.50,8.68,1.77,70.19,95.83,18.56
"4188","安克",2.04,18119.06,3870.61,3836.96,"*****",1.89,193.12,"*****","*****",0.07,0.00,-19.25,-19.75,-15.11,-43730.50,-1.55,-784.31,-12458.68,-16.23
"4192","杏國",17.96,5384.78,1042.90,995.08,"NA",11.00,33.18,0.59,618.64,0.73,0.01,-17.67,-20.94,-31.21,-1178.09,-3.12,-344.86,-306.08,-15.63
"4198","欣大健康",21.61,644.64,599.47,434.14,-298.21,3.95,92.40,1.45,251.72,2.71,0.28,-25.60,-31.65,-41.02,-90.56,-4.00,-297.04,-466.77,-29.52
"4205","中華食",18.00,190.00,386.00,364.00,158.00,9.36,38.99,21.42,17.04,2.14,0.90,12.62,15.24,30.53,13.96,2.51,88.62,131.89,4.88
"4207","環泰",46.45,156.64,151.69,107.70,2.54,4.66,78.32,6.15,59.34,1.75,0.78,1.23,1.12,2.52,0.81,0.06,18.34,74.01,7.77
"4303","信立",26.04,182.39,284.26,190.91,31.52,8.97,40.69,3.89,93.83,1.49,0.61,5.48,7.38,8.44,8.65,0.78,51.99,259.29,4.31
"4304","勝昱",47.27,196.66,114.60,63.10,-9.82,2.83,128.97,4.35,83.90,1.70,0.54,-9.79,-20.59,-15.75,-19.51,-1.63,0.00,23.41,-8.46
"4305","世坤",15.76,316.53,528.25,475.93,99002.50,6.03,60.53,11.14,32.76,4.06,1.13,14.68,17.65,35.99,13.01,2.96,132.43,172.64,6.81
"4401","東隆興",46.23,134.08,145.86,60.01,34.44,13.17,27.71,3.46,105.49,1.96,0.98,12.51,22.53,57.40,12.13,4.55,51.62,72.08,6.72
"4402","郡都開發",88.38,17.40,83.71,70.79,-6.78,5.90,61.86,12.87,28.36,1.05,0.72,-15.21,-87.00,-46.62,-23.73,-4.49,-19.35,-588.39,-4.80
"4406","新昕纖",19.30,211.21,881.27,575.45,74.78,6.53,55.89,6.61,55.21,2.73,1.08,0.18,0.22,-3.19,0.17,0.02,70.63,30.13,2.81
"4413","飛寶企業",35.81,2210.02,480.11,467.10,"NA",8.57,42.59,356.49,1.02,116.98,3.40,10.36,20.14,3.59,3.43,0.36,-359.47,-24.39,-29.28
"4416","三圓",42.24,148978.52,236.88,47.72,18.32,185.17,1.97,0.20,1825.00,407.00,0.24,13.55,24.27,166.07,51.70,16.28,55.20,72.71,11.97
"4417","金洲",38.61,194.35,186.04,119.62,36.76,5.45,66.97,2.70,135.18,2.29,0.81,9.15,14.83,49.24,11.01,3.44,33.66,118.42,9.69
"4419","皇家美食",62.18,423.41,262.67,181.87,-2209.85,4.36,83.71,1.08,337.96,0.91,0.31,-34.85,-74.98,-33.33,-117.45,-3.37,0.00,0.00,0.00
"4420","光明",43.41,203.93,391.43,230.53,96.79,8.63,42.29,6.25,58.40,1.59,0.81,13.27,19.17,34.89,16.24,3.33,-96.49,15.89,-9.49
"4430","耀億",31.80,146.98,162.26,97.31,16.49,5.75,63.47,2.56,142.57,1.31,0.66,4.64,6.55,28.82,6.58,2.25,26.21,69.20,4.65
"4432","銘旺實",23.71,464.76,362.10,223.87,"NA",5.78,63.14,4.33,84.29,8.46,1.25,13.76,17.79,64.61,10.99,5.14,33.37,50.24,0.00
"4433","興采",37.45,198.37,194.47,116.91,48.90,22.63,16.12,3.55,102.81,3.99,1.35,6.55,10.24,29.21,4.71,2.32,27.50,79.56,8.22
"4502","健信",76.87,62.37,62.25,46.03,1.04,7.45,48.99,8.95,40.78,1.66,1.00,2.43,1.16,1.30,0.28,0.25,2.81,52.48,1.57
"4503","金雨",38.87,155.76,167.47,96.62,-47.00,3.89,93.83,2.75,132.72,1.09,0.53,-0.29,-1.21,-0.64,-1.25,-0.07,-23.26,-263.65,-4.39
"4506","崇友",49.38,396.43,169.73,129.10,175.76,3.29,110.94,3.20,114.06,3.65,0.62,7.47,14.45,29.85,11.98,2.47,32.23,139.99,10.12
"4510","高鋒",47.88,189.12,205.63,132.82,7.16,3.69,98.91,2.16,168.98,1.41,0.52,3.64,6.05,13.65,5.96,1.12,5.62,27.18,"NA"
"4513","福裕",61.24,311.30,214.78,75.06,558.27,4.72,77.33,1.14,320.17,3.29,0.75,5.06,12.48,18.16,6.07,1.75,7.26,15.81,2.76
"4523","永彰",32.42,301.39,155.84,107.42,1.33,4.46,81.83,3.10,117.74,2.34,0.56,0.10,-0.07,0.26,-0.09,-0.02,30.67,86.30,10.36
"4527","方方土霖",37.00,288.00,233.00,171.00,57.00,3.40,107.35,4.30,84.88,4.50,1.00,9.00,14.00,31.00,8.00,2.43,29.00,118.00,3.00
"4528","江興鍛",46.98,122.92,113.78,92.01,37.24,5.32,68.60,8.59,42.49,1.34,0.73,9.19,16.91,48.52,12.21,3.56,28.94,63.14,5.62
"4529","淳紳",10.03,632.61,8.04,6.66,-18.35,"*****","*****","*****","*****",0.04,0.01,-6.93,-8.41,-30.51,-769.36,-2.23,-31.89,8.67,-31.20
"4530","宏易",37.68,456.80,261.63,244.52,-11.87,3.31,110.27,52.69,6.92,0.66,0.16,-17.35,-29.71,-17.29,-116.07,-1.85,-21.64,-151.55,-5.54
"4533","協易機",54.12,182.62,152.63,99.38,9.70,3.07,118.89,2.47,147.77,1.95,0.63,1.86,3.35,8.00,2.57,0.57,27.21,114.09,15.80
"4534","慶騰",45.72,148.77,138.56,94.39,8.29,2.77,131.76,2.76,132.24,1.69,0.69,3.09,4.82,6.48,3.94,0.59,20.41,48.40,5.52
"4535","至興",22.66,173.45,230.02,168.01,38.43,4.58,79.69,6.71,54.39,2.19,1.00,8.52,11.16,44.21,8.28,3.32,63.73,91.24,5.90
"4538","大詠城",25.72,131.98,375.73,298.50,4.67,3.37,108.30,6.39,57.12,0.78,0.54,4.17,4.56,6.01,6.15,0.54,199.24,138.54,10.47
"4541","晟田",51.98,92.79,82.64,55.26,569.50,4.56,80.04,4.35,83.90,0.56,0.38,2.68,4.34,12.94,5.35,1.05,22.12,47.75,5.12
"4542","科嶠",25.15,442.67,411.15,340.78,-10.06,2.12,172.16,1.84,198.36,3.57,0.65,-1.13,-1.79,-3.19,-2.21,-0.39,8.15,120.15,-10.49
"4543","萬在",29.46,163.64,183.84,115.73,29.13,4.71,77.49,2.84,128.52,1.45,0.62,5.55,7.90,26.84,8.51,2.06,21.42,128.89,2.80
"4549","桓達",15.03,286.08,597.45,482.89,789.83,4.53,80.57,1.59,229.55,2.06,0.58,9.18,10.82,43.30,15.92,3.50,136.16,142.98,8.38
"4550","長佳",57.25,473.30,144.91,71.91,166.17,3.58,101.95,0.46,793.47,8.70,0.95,3.31,7.14,16.70,3.46,1.34,-5.02,-4.87,-15.39
"4554","橙的",38.69,821.96,225.79,156.23,7704.71,5.85,62.39,2.68,136.19,14.65,1.20,9.18,14.45,29.32,7.63,2.32,29.82,117.29,14.61
"4556","旭然",29.69,187.77,255.54,190.17,63.06,4.19,87.11,1.40,260.71,1.39,0.52,3.79,5.00,7.87,7.11,0.89,29.00,65.22,8.11
"4558","寶緯",62.13,123.28,111.59,82.53,480.73,3.57,102.24,6.44,56.67,2.34,0.90,3.81,8.36,12.16,3.30,0.97,13.77,42.49,9.32
"4609","唐鋒",46.98,239.22,170.42,116.44,-4.98,22.00,16.59,4.42,82.57,5.00,1.18,-1.85,-4.10,-3.80,-1.80,-0.40,-10.09,-8.37,-3.28
"4702","中美實",25.87,3398.58,90.50,52.18,5.49,2.59,140.92,2.61,139.84,11.57,0.26,2.17,2.54,4.45,6.93,0.36,15.20,-8.93,4.40
"4706","大恭",23.40,540.96,439.10,275.77,71.83,3.78,96.56,2.18,167.43,5.41,0.84,6.14,7.98,16.75,7.16,1.35,60.18,111.61,4.25
"4707","磐亞",44.18,"NA",32.88,"NA","NA","NA","NA","NA","NA",1.48,0.31,3.73,5.61,9.61,10.27,0.94,"NA","NA","NA"
"4711","永純",21.67,280.27,402.14,272.16,2302.66,5.13,71.15,2.93,124.57,2.93,0.85,3.22,4.02,8.68,3.68,0.72,83.63,356.41,9.43
"4714","永捷",27.03,410.39,219.39,153.68,3.71,4.13,88.37,3.84,95.05,3.19,0.58,1.85,1.94,3.20,2.31,0.27,13.42,116.87,1.83
"4716","大立",22.48,241.64,453.28,364.68,252.09,3.59,101.67,5.87,62.18,2.96,0.94,3.59,4.75,7.06,3.80,0.57,60.08,0.00,7.43
"4721","美琪瑪",34.67,268.57,208.67,153.51,28.18,8.53,42.79,7.45,48.99,4.73,1.20,7.10,10.55,10.03,5.75,1.55,29.32,107.39,3.66
"4726","永昕",4.22,728.82,2019.14,1947.43,"NA",4.23,86.28,4.89,74.64,0.71,0.08,-6.87,-7.17,-9.88,-82.22,-1.01,-105.32,-144.25,-3.51
"4728","雙美",7.36,650.16,2336.78,2188.42,"NA",8.28,44.08,1.50,243.33,1.25,0.17,-6.76,-7.26,-7.56,-39.57,-0.81,-110.66,91.56,-8.98
"4729","熒茂",62.27,205.18,117.77,87.19,1.49,2.69,135.68,7.55,48.34,1.86,0.73,2.49,2.40,6.55,1.11,0.09,23.88,6.01,7.24
"4735","豪展",45.73,276.11,180.73,125.74,2835.13,4.62,79.00,5.12,71.28,6.35,1.35,8.34,16.05,24.96,5.81,1.97,29.28,-31.71,14.27
"4741","泓瀚",39.02,152.81,193.09,160.50,42.22,4.89,74.64,6.02,60.63,1.44,0.68,12.39,19.15,54.23,17.92,4.79,55.94,75.69,4.28
"4743","合一",1.48,11824.93,7285.28,7073.24,"*****",9.16,39.84,0.18,2027.77,0.44,0.00,-3.85,-3.95,-4.80,-1186.29,-0.50,-561.12,-223.14,-5.55
"4744","皇將",62.71,148.25,122.65,76.61,9.92,6.76,53.99,1.68,217.26,3.08,1.02,4.82,12.70,20.21,4.23,1.56,13.01,73.10,10.51
"4745","合富-KY",51.83,520.41,160.73,135.17,2785.41,2.19,166.66,13.23,27.58,9.70,1.04,11.40,21.72,73.01,10.60,6.04,-10.87,36.33,-14.62
"4747","強生製藥",10.46,395.51,829.08,684.42,0.00,4.64,78.66,1.76,207.38,1.76,0.46,7.44,8.53,24.90,16.34,2.10,58.02,80.69,-2.35
