"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"1240","茂生農經",33.43,367.07,168.90,123.97,56.70,6.15,59.34,8.84,41.28,7.41,1.26,8.27,12.77,53.39,6.41,4.44,26.62,66.53,3.81
"1259","安心",58.40,793.04,142.51,115.65,10.02,60.81,6.00,72.83,5.01,12.91,1.15,3.60,7.91,55.45,2.81,4.96,58.74,184.87,0.21
"1264","德麥",21.41,373.87,305.88,234.26,27695.22,5.28,69.12,5.24,69.65,5.21,1.16,16.92,21.00,244.78,14.53,16.00,86.35,112.90,10.64
"1268","漢來美食",61.76,219.45,143.52,120.70,12.68,23.22,15.71,16.35,22.32,4.50,0.80,6.97,17.04,83.72,8.08,7.51,43.50,112.89,9.39
"1336","台翰",33.52,185.15,211.44,170.80,38.47,4.94,73.88,9.69,37.66,1.87,0.77,8.29,11.66,39.68,10.10,2.48,38.01,87.76,4.71
"1565","精華",30.06,161.49,230.62,160.93,70.84,6.49,56.24,3.12,116.98,1.26,0.62,9.18,13.08,186.70,14.88,14.78,51.34,84.34,-0.68
"1569","濱川",54.13,136.97,128.21,85.74,7.17,2.97,122.89,3.04,120.06,1.70,0.71,6.61,13.67,40.03,7.98,3.42,16.69,59.85,7.23
"1570","力肯",18.59,384.98,435.64,331.70,813.21,4.52,80.75,2.45,148.97,2.68,0.59,5.13,6.21,11.82,8.60,0.93,12.87,97.94,-1.82
"1580","新麥",32.34,231.05,191.08,127.24,9433.14,6.60,55.30,3.12,116.98,3.16,0.97,10.60,15.48,98.10,10.71,6.79,47.36,130.46,7.77
"1584","精剛",60.21,170.00,125.70,64.05,3.48,4.87,74.94,1.94,188.14,0.88,0.38,2.14,4.07,4.09,4.25,0.41,27.31,371.26,10.98
"1586","和勤",61.64,153.38,163.27,103.77,867.34,3.30,110.60,3.61,101.10,1.32,0.59,4.13,9.36,25.36,6.00,1.69,25.43,63.15,7.74
"1591","駿吉-KY",45.31,125.60,117.21,45.11,11.44,7.64,47.77,3.80,96.05,1.79,0.90,8.40,13.26,17.37,8.62,1.59,-19.44,24.73,-11.90
"1593","祺驊",25.32,464.53,400.69,324.41,226.36,4.06,89.90,3.90,93.58,3.68,0.73,12.11,15.37,48.99,16.61,4.49,41.75,94.60,-0.27
"1595","川寶",41.05,358.81,203.07,126.21,417.39,2.98,122.48,1.17,311.96,2.57,0.44,0.40,0.37,5.74,0.51,0.18,17.59,58.66,6.67
"1599","宏佳騰",30.88,170.06,191.77,131.67,0.00,25.09,14.54,7.87,46.37,3.45,1.38,6.05,8.21,39.76,7.36,3.19,58.77,113.97,18.79
"1742","台蠟",45.58,287.93,166.53,143.25,0.01,8.46,43.14,1.89,193.12,1.11,0.22,-0.08,-0.75,-0.92,-1.97,-0.09,42.18,-77.28,14.43
"1777","生泰",30.38,184.48,220.44,154.05,65.96,8.06,45.28,2.00,182.50,1.47,0.54,10.41,15.56,77.48,18.98,6.21,69.61,87.92,13.56
"1781","合世",56.31,498.66,172.41,120.26,8542.27,10.71,34.08,3.98,91.70,6.10,0.98,25.98,58.28,55.80,26.61,4.34,0.00,11.11,0.00
"1784","訊聯",25.68,297.54,339.80,295.02,20.52,3.64,100.27,1.10,331.81,1.58,0.46,0.09,0.10,1.29,0.15,0.27,33.05,11.91,3.96
"1785","光洋科",59.99,283.44,530.41,201.50,5.46,15.49,23.56,2.95,123.72,3.98,1.25,5.12,10.71,22.97,3.31,1.69,47.84,48.73,2.77
"1788","杏昌",52.10,344.06,167.87,118.68,23.59,2.90,125.86,4.35,83.90,4.59,0.87,8.35,16.71,104.18,9.25,8.72,31.17,82.34,6.33
"1796","金穎生技",59.68,269.82,462.32,364.18,1.69,5.38,67.84,2.26,161.50,1.22,0.37,1.25,1.15,2.43,1.23,0.16,48.70,87.79,4.19
"1799","易威",31.07,254.43,629.85,534.70,-10.37,12.95,28.18,9.37,38.95,0.81,0.23,-14.79,-25.31,-13.11,-69.06,-1.30,-328.25,-231.18,-15.82
"1813","寶利徠",30.54,231.32,145.65,91.03,-115.64,4.81,75.88,2.02,180.69,1.17,0.35,0.32,0.04,-2.00,0.09,0.00,-6.09,63.77,-3.88
"1815","富喬",54.19,131.98,136.99,84.89,-3.06,3.84,95.05,2.82,129.43,0.33,0.23,-2.41,-7.04,-14.47,-13.97,-1.17,8.27,59.62,1.11
"2035","唐榮公司",75.93,428.87,130.38,26.76,-6.10,119.85,3.04,3.84,95.05,3.08,0.62,-3.26,-14.75,-18.79,-6.15,-1.90,12.67,67.77,1.07
"2061","風青",53.86,377.47,166.42,135.92,172.73,2.64,138.25,5.77,63.25,5.90,0.83,1.06,1.06,0.80,0.73,0.10,-3.73,85.41,-3.32
"2063","世鎧",54.75,162.66,135.47,74.33,14.81,4.71,77.49,1.69,215.97,1.89,0.64,6.88,14.00,28.84,10.05,2.37,29.13,62.57,8.96
"2064","晉椿",61.35,1.12,0.64,0.44,-3.91,3.79,96.30,4.21,86.69,1.53,0.58,-3.00,-8.81,-14.91,-6.18,-1.49,6.91,29.74,3.71
"2065","世豐",51.96,262.28,156.08,97.85,24.00,5.68,64.26,3.96,92.17,3.77,0.99,6.97,13.32,42.06,6.75,3.71,0.67,36.85,-6.22
"2066","世德",52.19,398.75,179.58,76.47,5.87,6.90,52.89,1.59,229.55,4.79,0.74,4.55,8.67,33.98,5.11,2.53,41.20,61.66,22.56
"2070","精湛",48.82,278.14,180.68,122.87,-8.40,2.85,128.07,0.79,462.02,1.07,0.30,-2.93,-6.18,-18.33,-11.07,-1.45,19.81,77.45,0.63
"2221","大甲",40.61,192.73,247.54,130.45,21.66,4.05,90.12,1.85,197.29,2.09,0.74,5.29,8.73,21.29,6.96,1.70,19.50,120.20,0.05
"2230","泰茂",46.93,229.42,134.05,85.31,-3.64,3.27,111.62,2.17,168.20,2.11,0.51,-1.66,-4.00,-6.14,-4.02,-0.48,5.06,97.89,2.33
"2235","謚源",24.23,199.03,175.63,124.89,40.48,2.64,138.25,3.23,113.00,1.01,0.41,4.31,5.61,24.65,10.18,2.01,39.57,86.24,0.68
"2596","綠意",33.15,4959.49,282.74,51.96,20.35,8.93,40.87,0.29,1258.62,22.08,0.32,5.65,8.01,24.45,17.41,1.45,7.30,42.92,-0.55
"2640","大車隊",39.45,185.30,115.94,103.15,60.38,7.76,47.03,6.68,54.64,2.01,0.80,12.02,19.51,67.78,14.80,5.21,67.08,139.53,13.97
"2641","正德",66.12,92.00,21.67,17.60,2.49,210.34,1.73,75.76,4.81,0.18,0.16,3.27,6.03,6.30,12.73,0.62,45.65,50.20,6.24
"2643","捷迅",39.93,938.00,256.57,242.96,44.03,5.50,66.36,"*****","*****",32.70,2.46,14.52,25.91,86.90,5.77,7.15,46.57,2.24,17.92
"2718","全心投控",58.55,256.99,149.11,23.30,-1.76,0.44,829.54,0.00,"*****",0.01,0.00,-6.34,-13.97,-6.29,-3863.47,-2.89,-25.10,-84.85,-21.94
"2719","燦星旅",67.91,142.86,130.09,112.11,-15642.36,10.87,33.57,875.50,0.41,2.28,0.62,-34.18,-120.76,-28.21,-54.87,-4.28,-507.19,-341.20,-104.73
"2724","藝舍-KY",99.22,1633.95,49.92,38.63,-680.72,5.81,62.82,1545.75,0.23,0.55,0.11,-9.04,-1069.60,-22.16,-91.14,-2.21,46.71,351.18,50.27
"2726","雅茗-KY",61.24,523.90,135.66,115.68,4.22,37.85,9.64,8.45,43.19,10.25,0.88,2.60,4.67,15.88,2.09,1.09,88.42,121.12,66.09
"2729","瓦城",61.82,228.09,108.29,101.68,13.91,16.96,21.52,17.36,21.02,2.83,0.79,6.70,16.81,185.72,7.81,15.95,69.06,119.77,22.51
"2732","六角",54.01,516.52,121.73,103.50,5.98,14.93,24.44,11.19,32.61,7.04,0.93,4.06,7.46,44.04,3.66,3.08,23.91,102.68,3.82
"2734","易飛網",57.95,228.37,249.08,199.30,-38.64,18.54,19.68,12.37,29.50,2.58,0.84,-15.21,-32.72,-24.63,-18.44,-2.51,-68.63,25.02,-18.90
"2736","富野",48.94,161.89,150.29,142.63,3.33,26.59,13.72,74.00,4.93,0.46,0.25,0.98,0.69,9.33,1.37,0.18,67.16,58.47,9.62
"2740","天蔥",60.15,277.52,142.25,130.59,-37.04,21.67,16.84,41.45,8.80,5.06,0.97,-24.62,-78.36,-30.67,-25.58,-3.36,-45.72,56.00,-9.68
"2743","山富",30.37,1101.35,268.56,254.34,-24.87,29.11,12.53,5.91,61.75,18.95,1.33,-3.57,-7.41,-12.12,-39.31,-1.25,-91.54,0.26,-24.35
"2745","五福",22.38,500.92,371.78,323.47,-93.21,6.50,56.15,"NA","NA",10.42,0.95,-7.54,-16.58,-33.27,-8.04,-2.88,0.00,173.21,-2.02
"2752","豆府",36.38,400.37,314.38,305.65,77.54,13.41,27.21,44.46,8.20,9.58,1.41,12.59,27.22,124.92,12.79,10.29,135.82,131.99,23.04
"2754","亞洲藏壽司",59.30,270.53,146.98,140.05,3.66,37.52,9.72,110.53,3.30,3.02,0.99,1.78,3.16,8.74,1.31,0.79,80.18,100.01,15.07
"2755","揚秦",52.91,142.87,130.14,116.04,20.81,71.89,5.07,26.47,13.78,2.50,1.36,6.83,15.61,45.33,4.77,3.90,54.54,103.06,16.91
"2756","聯發國際",75.48,150.61,143.44,131.00,9.81,15.67,23.29,8.05,45.34,2.54,0.92,3.13,9.57,22.21,3.01,1.47,46.39,89.04,13.51
"2916","滿心",21.38,577.88,451.03,176.22,82.31,5.15,70.87,1.24,294.35,7.70,1.12,7.25,9.54,20.23,6.41,1.61,95.20,88.90,10.33
"2924","宏太-KY",53.38,187.26,116.67,59.54,"NA",7.14,51.12,0.96,380.20,2.72,0.62,-20.73,-41.87,-37.70,-33.95,-3.79,-5.47,77.99,-4.33
"2926","誠品生活",92.19,98.04,71.02,54.80,151.34,6.14,59.44,4.10,89.02,0.40,0.29,0.97,4.15,23.68,1.10,1.16,30.58,152.75,5.22
"2937","集雅社",65.97,601.83,156.73,101.92,109.21,6.52,55.98,4.25,85.88,21.42,1.72,6.23,16.73,39.48,3.59,3.15,-1.32,26.46,-7.23
"2947","振宇五金",73.67,381.70,106.27,35.19,8.54,413.17,0.88,2.82,129.43,4.54,0.88,6.34,23.64,73.47,6.36,6.10,45.61,"NA",32.70
"2948","寶陞",60.03,2291.62,163.54,42.62,10.83,20.14,18.12,2.33,156.65,66.31,1.90,13.71,33.07,63.71,6.52,5.00,12.63,-2.90,10.97
"3064","泰偉",80.56,198.47,328.29,299.90,-4.58,18.41,19.82,0.11,3318.18,1.31,0.66,-11.12,-48.22,-26.61,-19.68,-2.34,-33.16,-491.55,-4.86
"3066","李洲",40.45,319.20,93.97,76.95,6.43,2.56,142.57,1.58,231.01,0.87,0.24,3.73,7.33,5.54,13.41,0.54,2.83,-238.63,0.71
"3067","全域",11.02,516.01,443.12,354.11,-108.00,6.05,60.33,3.30,110.60,1.25,0.32,-12.72,-14.47,-8.02,-40.40,-0.80,-36.09,-74.50,-4.59
"3071","協禧",49.32,375.09,166.64,140.01,42.70,3.76,97.07,5.85,62.39,4.62,0.74,7.00,13.10,20.24,9.26,1.82,28.79,154.99,9.01
"3073","天方能源",77.19,408.49,95.32,93.07,0.29,14.50,25.17,43.71,8.35,0.29,0.07,0.42,-4.34,-4.81,-14.52,-0.37,8.81,133.50,18.25
"3078","僑威",45.12,425.95,200.82,165.63,268.12,3.11,117.36,5.41,67.46,6.02,0.89,12.28,20.86,59.04,13.69,4.55,16.67,109.23,5.64
"3081","聯亞",16.23,195.75,463.84,421.23,176.56,4.34,84.10,5.72,63.81,0.95,0.50,11.85,14.04,78.10,25.58,6.50,195.91,92.11,10.10
"3083","網龍",8.39,27228.09,921.08,902.09,"NA","NA","NA","NA","NA",83.61,0.33,0.98,1.10,2.40,2.95,0.01,-16.28,5.90,-2.03
"3085","新零售",68.93,59.59,36.13,15.20,-2355.18,5.01,72.85,2.85,128.07,0.82,0.38,-23.29,-172.63,-17.76,-92.68,-2.45,0.00,0.00,0.00
"3086","華義",28.31,383.44,220.84,201.85,1.27,6.26,58.30,38.87,9.39,1.73,0.38,0.72,0.33,0.29,0.49,0.04,-30.02,-3424.85,-6.23
"3088","艾訊",34.86,257.20,227.38,149.50,4450.83,6.57,55.55,3.46,105.49,3.96,1.13,7.70,11.72,48.54,6.66,3.73,49.22,62.31,6.45
"3093","港建*",28.79,409.20,293.17,259.22,1621.28,7.88,46.31,11.51,31.71,5.83,1.14,14.52,19.99,57.90,12.74,4.86,73.83,122.62,16.23
"3095","及成",88.95,47.46,52.66,44.21,-496.60,4.55,80.21,6.89,52.97,0.78,0.45,-6.28,-51.68,-6.00,-16.15,-0.59,5.63,189.83,5.82
"3105","穩懋",34.68,204.93,260.80,167.42,62.52,11.50,31.73,3.03,120.46,1.24,0.53,13.51,20.49,188.71,25.32,15.45,130.62,99.36,8.86
"3114","好德",52.23,977.29,165.25,148.43,1334.39,3.13,116.61,13.00,28.07,27.90,1.31,4.63,9.46,21.30,3.27,1.76,6.66,45.41,2.17
"3115","富榮綱",12.17,1653.16,928.76,925.64,-18.18,3.28,111.28,17.93,20.35,11.62,0.93,-11.18,-15.52,-9.33,-12.50,-1.01,473.19,203.19,25.48
"3118","進階",31.51,480.23,270.98,240.64,168.22,4.63,78.83,6.57,55.55,6.10,0.87,7.68,11.13,22.35,8.63,1.79,37.06,125.13,5.52
"3122","笙泉",19.90,252.72,334.65,247.39,-69.40,7.11,51.33,5.83,62.60,3.09,1.00,-2.22,-2.76,-2.90,-2.25,-0.29,-26.49,3.62,0.00
"3128","昇銳",42.68,204.92,165.17,77.45,12.58,5.77,63.25,2.47,147.77,2.60,0.86,3.03,4.74,8.39,3.25,0.62,18.30,96.24,4.83
"3131","弘塑",46.03,309.54,159.82,96.21,87.00,7.50,48.66,1.19,306.72,2.38,0.46,7.76,14.04,174.57,15.95,13.92,29.46,80.90,10.62
"3141","晶宏",39.59,423.12,328.63,253.12,102.00,5.89,61.96,2.11,172.98,5.81,0.79,8.42,12.51,21.74,10.61,1.74,86.86,127.12,17.60
"3147","大綜",65.67,224.08,122.69,99.22,38.09,3.68,99.18,8.23,44.34,10.10,1.47,6.67,16.60,40.42,4.41,3.35,6.01,68.20,1.07
"3152","璟德",17.55,148.34,251.18,223.80,"NA",6.84,53.36,6.18,59.06,1.15,0.54,20.54,24.26,150.24,37.85,12.02,135.84,82.94,7.48
"3162","精確",66.29,188.16,111.16,91.21,2.40,3.57,102.24,5.14,71.01,2.82,0.74,1.63,2.21,1.31,1.13,0.07,14.34,75.15,19.47
"3163","波若威",38.33,411.11,297.86,262.00,50.72,5.77,63.25,6.42,56.85,5.42,1.08,8.16,13.26,39.36,7.43,3.14,71.70,239.22,15.52
"3169","亞信",15.30,1751.99,606.14,556.56,323.87,9.50,38.42,5.16,70.73,13.81,0.68,15.19,17.56,38.16,21.93,3.05,152.28,196.96,11.03
"3171","炎洲流通",47.61,156.22,154.79,144.24,25.84,3.41,107.03,22.21,16.43,2.20,0.90,7.82,14.16,22.17,7.77,2.12,21.11,292.58,4.10
"3176","基亞",26.87,264.68,323.59,285.77,-38.09,4.13,88.37,1.46,250.00,0.30,0.11,-15.11,-23.59,-63.32,-137.66,-2.43,-73.63,-188.95,-13.54
"3178","公準",56.56,134.64,129.63,78.30,6.49,5.14,71.01,3.93,92.87,0.97,0.56,5.18,11.13,17.72,8.33,2.34,55.42,69.04,8.98
"3188","鑫龍騰",66.89,56992.76,189.28,13.28,4.40,2320.38,0.15,0.17,2147.05,196.59,0.17,1.59,3.80,5.32,7.21,0.49,-12.80,-79.52,-15.01
"3191","雲嘉南",63.49,300.98,169.36,130.62,"*****",3.47,105.18,4.06,89.90,3.74,0.43,-31.70,-70.92,-30.90,-74.43,-3.12,-82.62,-242.23,-52.85
"3202","樺晟",59.40,434.85,173.12,126.51,3.97,3.30,110.60,3.99,91.47,9.77,1.05,-0.39,-1.37,3.05,-0.60,-1.35,-12.79,-4.24,-9.16
"3205","佰研",20.57,514.57,403.40,373.64,-223.24,10.75,33.95,11.40,32.01,4.55,0.72,-9.56,-11.80,-22.58,-13.34,-2.27,-51.20,33.20,-11.42
"3206","志豐",59.14,316.75,145.19,116.57,226.50,3.10,117.74,7.59,48.08,9.62,1.35,6.92,15.70,37.64,4.61,2.90,7.45,69.17,-0.34
"3207","耀勝",62.49,171.47,96.71,64.16,-4.27,4.13,88.37,6.89,52.97,5.37,1.34,-3.30,-9.17,-4.04,-2.84,-0.39,5.07,-18.05,4.91
"3211","順達",60.92,719.99,179.83,143.31,2868.38,4.58,79.69,8.71,41.90,12.35,1.08,6.03,14.47,91.16,5.35,7.02,15.16,54.45,2.27
"3213","茂訊",29.55,657.66,320.87,165.08,594.19,18.33,19.91,2.78,131.29,12.05,1.29,14.56,21.04,71.87,11.07,5.51,30.07,80.79,-4.46
"3217","優群",20.84,564.76,331.42,278.46,1700.39,3.13,116.61,3.79,96.30,4.40,0.72,16.86,22.05,84.31,23.54,7.20,87.79,117.34,8.75
"3218","大學光",35.65,244.84,217.95,197.96,56.04,5.70,64.03,11.45,31.87,2.28,0.71,16.95,25.93,79.10,23.58,6.35,109.78,135.87,20.28
"3219","倚強科",1.23,99985.03,9053.46,9042.68,7190.38,3.25,112.30,4.84,75.41,42.62,0.18,4.87,5.26,6.71,27.04,0.76,580.45,"NA",6.47
"3221","台嘉碩",32.93,278.30,213.99,157.63,-12.52,4.55,80.21,3.04,120.06,2.88,0.80,-2.36,-3.83,-7.86,-3.17,-0.68,16.10,80.63,2.46
"3224","三顧",38.83,559.75,244.84,215.26,-14.77,5.49,66.48,16.31,22.37,7.25,1.05,-5.19,-8.60,-15.89,-5.23,-1.42,-7.01,-14.28,-1.85
"3226","龍鋒",40.63,506.72,188.68,167.42,205534.69,4.63,78.83,12.19,29.94,9.68,1.29,16.75,26.09,62.49,12.97,5.02,54.96,116.31,18.58
"3227","原相",24.77,1393.56,310.28,275.24,320.10,7.16,50.97,4.01,91.02,13.67,0.77,13.72,18.04,125.52,17.66,10.60,69.59,122.36,9.76
"3228","金麗科",29.53,429.08,203.00,134.07,56.82,3.80,96.05,0.64,570.31,3.01,0.62,11.50,15.36,10.22,18.32,1.02,118.59,214.22,53.65
"3230","錦明",41.65,208.96,170.89,141.19,4.61,2.65,137.73,10.29,35.47,3.01,0.93,1.63,1.64,3.59,1.01,0.21,14.34,61.33,2.98
"3232","昱捷",42.41,263.96,331.57,271.72,7.86,3.64,100.27,4.29,85.08,3.57,0.91,2.08,3.15,5.01,1.99,0.35,34.39,50.04,8.77
"3234","光環",56.30,114.42,89.04,40.70,109.39,5.65,64.60,1.91,191.09,1.43,0.68,0.86,0.18,0.22,0.11,0.10,34.40,80.17,9.61
"3236","千如",50.77,167.13,163.74,123.42,14.90,6.79,53.75,5.88,62.07,1.84,0.75,3.09,5.64,11.71,3.65,0.79,23.36,75.00,6.30
"3252","海灣",47.87,625.69,130.70,35.29,-1.51,21.54,16.94,0.48,760.41,0.57,0.07,-1.71,-4.66,-18.64,-33.39,-1.84,-13.30,330.54,-1.34
"3259","鑫創",33.17,407.17,213.24,99.01,-80.53,9.28,39.33,2.91,125.42,4.62,1.16,-13.80,-19.09,-11.39,-12.05,-1.21,-28.45,-65.98,-11.02
"3260","威剛",65.80,316.64,138.55,78.02,13.32,9.62,37.94,4.43,82.39,6.19,1.22,5.62,16.47,83.52,4.22,6.10,6.56,34.74,2.70
"3264","欣銓",44.32,136.44,165.09,155.77,24.79,5.01,72.85,"NA","NA",0.78,0.47,9.06,14.97,45.88,18.42,3.78,118.91,101.49,9.21
"3265","台星科",16.93,284.37,596.22,581.53,30.69,2.93,124.57,28.21,12.93,1.34,0.43,3.58,4.35,16.71,8.01,1.54,187.19,258.05,5.93
"3268","海德威",44.79,1869.24,216.43,205.19,6.53,2.79,130.82,27.21,13.41,7.78,1.28,3.77,6.41,8.99,2.58,0.89,20.79,30.49,13.16
"3272","東碩",56.88,246.12,153.42,103.79,1406.59,3.54,103.10,4.52,80.75,5.68,1.21,4.56,10.29,39.47,3.51,3.47,11.61,39.70,8.13
"3276","宇環",64.56,139.47,75.26,64.43,-2.08,4.50,81.11,12.28,29.72,1.87,0.59,-1.00,-3.96,-4.09,-2.27,0.18,-6.55,10.61,-4.03
"3284","太普高",44.55,395.30,207.42,185.49,-11.29,2.16,168.98,9.62,37.94,3.02,0.56,-6.09,-11.57,-17.11,-11.76,-1.49,45.95,2.91,10.88
"3285","微端",33.97,740.40,306.43,248.92,1659.26,9.74,37.47,5.36,68.09,11.89,1.05,3.79,5.27,9.42,3.22,0.66,7.87,173.36,1.47
"3287","廣寰科",36.86,446.86,231.52,163.19,1661.36,4.32,84.49,2.76,132.24,5.85,0.98,13.08,19.43,21.15,13.28,1.68,26.42,-2.32,14.24
"3288","點晶",56.85,3930.96,207.75,51.04,-1826.98,6.84,53.36,0.37,986.48,31.98,0.35,-2.58,-6.19,-3.56,-8.02,-0.35,-6.45,750.10,25.33
"3289","宜特",46.72,151.70,141.13,134.73,4.98,3.01,121.26,0.00,"*****",0.75,0.37,3.47,5.71,27.49,7.56,2.80,71.05,42.52,10.83
"3290","東浦",53.94,197.39,156.17,134.10,10.27,2.22,164.41,5.67,64.37,2.19,0.59,2.54,4.41,13.66,3.62,0.61,8.38,85.13,2.27
"3293","鈊象",26.44,597.73,330.68,325.05,49633.99,7.48,48.79,3.14,116.24,7.42,0.93,43.44,58.47,577.70,40.47,48.38,171.48,199.73,29.34
"3294","英濟",59.21,289.41,155.97,132.84,8.69,2.88,126.73,8.37,43.60,5.17,0.91,1.88,3.57,13.91,1.70,0.65,5.12,94.23,2.01
"3297","杭特",31.44,177.81,135.09,117.11,-44.03,6.13,59.54,1.58,231.01,0.60,0.23,-7.85,-10.90,-18.47,-34.30,-1.91,-4.35,-77.84,-5.15
"3303","岱稜",45.09,175.16,202.77,135.54,21.64,4.45,82.02,3.85,94.80,1.79,0.76,4.90,8.13,19.91,6.10,1.54,31.32,92.43,2.85
"3306","鼎天",15.45,10636.93,315.49,269.66,210.33,18.05,20.22,7.65,47.71,62.68,0.60,1.02,1.22,4.01,1.69,0.35,56.47,151.79,7.49
"3310","佳穎",72.72,777.67,151.33,38.33,3.59,2.40,152.08,0.37,986.48,4.56,0.24,1.50,3.13,10.88,3.59,0.78,-12.05,79.15,-18.01
"3313","斐成",0.38,839.63,19858.49,19828.55,-1583.70,97.44,3.74,18.85,19.36,0.82,0.08,-3.15,-3.19,-3.21,-39.25,-0.30,-1309.08,93.68,-4.59
"3317","尼克森",18.11,690.26,454.74,358.17,1122.80,2.48,147.17,4.07,89.68,8.39,1.01,7.55,9.49,38.83,7.50,3.04,84.77,383.26,18.50
"3322","建舜電",57.66,186.16,139.17,103.05,0.96,3.67,99.45,6.87,53.12,4.53,1.12,-0.06,-0.86,-0.04,-0.35,-0.41,5.02,28.49,3.87
"3323","加百裕",65.83,483.41,140.01,105.24,44.66,3.42,106.72,7.96,45.85,23.93,1.93,5.38,14.25,54.12,2.71,4.07,10.92,-4.36,14.94
"3324","雙鴻",54.33,300.67,173.52,134.86,113.28,2.98,122.48,6.81,53.59,7.27,1.38,12.91,27.66,159.15,9.23,12.88,25.62,65.46,10.93
"3325","旭品",38.98,517.90,221.05,183.16,2965.02,2.85,128.07,6.69,54.55,9.37,1.23,8.98,14.91,24.50,7.03,2.06,14.58,71.63,2.42
"3332","幸康",19.92,609.11,452.69,371.44,2837920.00,7.37,49.52,2.23,163.67,4.65,0.65,7.57,9.10,29.50,11.62,2.54,79.90,131.28,12.79
"3339","泰谷",64.66,148.51,202.29,151.04,-5.57,2.42,150.82,3.62,100.82,1.06,0.58,-4.25,-13.12,-12.27,-8.34,-1.23,-14.03,317.48,-0.52
"3349","寶德",58.97,1242.00,167.86,120.95,"NA",4.82,75.72,5.58,65.41,19.65,1.14,3.00,5.91,6.74,2.63,0.65,13.14,63.66,19.95
"3354","律勝",28.30,269.71,254.52,157.79,-12.01,2.36,154.66,4.04,90.34,0.64,0.18,-3.02,-4.51,-8.45,-17.86,-0.74,14.32,113.94,0.82
"3357","臺慶科",42.26,157.81,154.12,125.94,83.21,2.80,130.35,5.50,66.36,1.80,0.78,13.01,22.35,95.54,16.41,8.07,38.85,90.62,9.50
"3360","尚立",61.74,1102.13,160.49,149.44,3.51,7.67,47.58,33.69,10.83,144.29,3.60,2.58,6.96,14.64,0.49,1.01,71.75,263.60,98.07
"3362","先進光",66.04,171.78,108.41,70.21,-111.16,3.06,119.28,3.45,105.79,2.68,0.80,-24.99,-51.38,-109.40,-31.51,-8.90,6.34,31.13,3.26
"3363","上詮",24.50,330.60,303.84,243.47,29.67,3.86,94.55,4.98,73.29,2.87,0.74,4.45,5.66,10.94,5.87,1.09,36.96,79.13,4.43
"3372","典範",19.05,177.06,288.04,145.26,-9.51,4.05,90.12,6.02,60.63,1.15,0.55,-0.47,-0.62,-0.64,-0.91,-0.06,0.13,-13.40,0.00
"3373","熱映",30.00,1001.00,286.00,187.00,0.00,15.97,22.85,3.56,102.52,21.20,1.93,54.40,73.40,212.30,28.10,17.01,136.00,142.00,47.46
"3374","精材",35.33,142.27,158.63,131.34,72.05,5.79,63.03,26.36,13.84,1.94,1.05,25.09,41.59,63.66,23.74,6.37,118.61,126.04,13.73
"3379","彬台",56.41,156.68,110.64,37.07,5.48,6.19,58.96,1.64,222.56,1.69,0.49,1.96,3.89,3.74,3.51,0.47,4.29,"NA",4.85
"3388","崇越電",27.00,808.00,337.00,281.00,108.00,4.17,87.52,8.49,42.99,18.79,1.43,7.52,10.56,70.84,5.20,5.32,45.10,116.22,8.94
"3390","旭軟",45.61,484.34,184.14,166.55,-25.33,2.13,171.36,3.45,105.79,2.97,0.35,-6.28,-11.38,-22.84,-18.83,-1.83,1.92,31.92,-1.15
"3402","漢科",52.03,344.22,171.71,100.09,299.61,4.80,76.04,2.11,172.98,6.25,0.93,7.17,14.81,39.82,7.43,2.90,37.73,48.99,24.27
"3426","台興",35.37,2027.91,384.77,364.82,89.18,4.59,79.52,9.09,40.15,17.52,0.60,5.88,8.83,29.13,9.63,2.16,25.14,180.16,0.79
"3430","奇鈦科",53.10,168.43,156.32,63.10,9.28,7.87,46.37,2.13,171.36,2.58,0.95,3.88,7.76,19.65,3.60,1.43,38.28,129.38,13.80
"3434","哲固",53.29,385.09,167.14,95.86,-4.50,3.43,106.41,2.77,131.76,8.39,1.02,-1.74,-4.09,-3.59,-1.95,-0.45,-5.94,255.75,-7.14
"3438","類比科",21.99,230.68,271.09,226.86,51932.90,4.61,79.17,5.09,71.70,2.26,0.78,6.75,8.17,25.38,8.54,1.88,67.68,161.67,15.43
"3441","聯一光電",28.59,1046.07,322.35,227.09,-2.81,3.07,118.89,0.94,388.29,4.27,0.29,-1.42,-2.13,-2.20,-5.66,-0.40,12.65,61.27,-5.85
"3444","利機",43.40,337.40,161.54,151.82,47.85,2.10,173.80,14.38,25.38,4.24,0.79,8.90,14.86,32.01,11.04,2.72,9.53,62.49,-2.38
